lng,lat
13.205110200000052,52.42558520000007
13.288362200000131,52.505632000000325
13.288728700000132,52.50544970000033
13.354470400000013,52.52811830000023
13.347513600000012,52.53124480000021
13.412153199999993,52.5712028
13.384779,52.48838440000001
13.332107599999986,52.56454939999995
13.354160499999985,52.523657200000024
13.318316699999974,52.52933120000005
13.318713099999973,52.529205600000054
13.329473199999963,52.52597180000007
13.350152499999965,52.545130200000095
13.347394499999965,52.5449885000001
13.306652700000004,52.597938700000036
13.306219900000004,52.59835980000003
13.305469200000005,52.598147700000034
13.587128400000065,52.405514099999984
13.20692219999998,52.54169290000012
13.512563399999962,52.43060470000007
13.207353099999931,52.54132510000029
13.20733449999993,52.541659200000296
13.50205299999992,52.51808370000027
13.50153219999992,52.51800370000027
13.309694599999911,52.57274020000027
13.31033219999991,52.57271790000027
13.3229567,52.571391000000006
13.465007699999997,52.5562045
13.32290880000006,52.571263999999935
13.322686000000061,52.57067879999993
13.329058100000045,52.55897769999994
13.328689400000046,52.55902249999994
13.328739900000047,52.55928039999994
13.328512900000046,52.55972499999994
13.468504700000056,52.532857899999954
13.470838200000056,52.53077719999995
13.287109800000092,52.543567899999964
13.283011700000094,52.54305309999996
13.286886600000095,52.54319569999996
13.309419600000085,52.57246789999998
13.309400400000085,52.57225829999998
13.386842199999984,52.44202530000014
13.388416599999985,52.44225150000014
13.40413559999999,52.51556360000011
13.615128600000041,52.53890830000017
13.278057800000045,52.57735090000025
13.276904400000044,52.57588740000025
13.506777700000045,52.628834100000276
13.500759400000032,52.516465800000255
13.308565900000024,52.56915060000034
13.315414400000039,52.571555400000356
13.315775100000039,52.57149360000036
13.315691200000039,52.57126160000036
13.31532610000004,52.57131120000036
13.326315500000044,52.56994140000033
13.326276000000044,52.569834400000325
13.3832408,52.5012767000001
13.36101230000001,52.487457400000125
13.391785100000035,52.496528699999836
13.391648400000035,52.49660569999983
13.392463400000034,52.49666939999983
13.392441500000034,52.49674239999983
13.393088500000035,52.496838099999835
13.393372500000035,52.49648319999984
13.392503300000035,52.496394199999834
13.391802000000036,52.49634589999983
13.433399200000043,52.50153579999987
13.53871500000002,52.5281578
13.340311300000014,52.48314989999993
13.309904100000006,52.45509759999996
13.309116300000007,52.45496169999996
13.279944299999999,52.59188449999988
13.281153399999999,52.59216229999988
13.2812632,52.59198589999988
13.2800541,52.59170819999988
13.293589299999992,52.472884299999826
13.514208099999992,52.47697309999977
13.2956639,52.59271300000005
13.414387500000004,52.537072500000065
13.414430200000004,52.53696210000007
13.414452400000005,52.536904800000066
13.414410100000005,52.53701430000007
13.129751700000009,52.39407900000001
13.131600200000008,52.39415450000001
13.131610600000009,52.39406000000001
13.131813000000008,52.394068200000014
13.131823300000008,52.393975200000014
13.129772300000008,52.393891300000014
13.545632499999973,52.52415249999997
13.545621799999973,52.524960799999974
13.341739199999957,52.54912179999995
13.341867799999957,52.549200499999955
13.418562599999948,52.53205979999996
13.308994699999994,52.572222000000025
13.309663999999993,52.57242200000003
13.309442099999993,52.572469700000035
13.309650099999992,52.572332200000034
13.309662899999992,52.572397300000034
13.309519399999994,52.57259570000004
