lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid
59.42525609800026,59.43425610700027,17.7606917,17.770750783589303,59.429756102500264,17.76572124179465,17.748889085892774,False,155.01295877816486
59.42525609800026,59.43425610700027,17.770750783589303,17.780809867178608,59.429756102500264,17.775780325383955,17.332765742481108,False,154.02319524641646
59.42525609800026,59.43425610700027,17.780809867178608,17.790868950767912,59.429756102500264,17.78583940897326,16.92559483793689,False,152.95790045748163
59.42525609800026,59.43425610700027,17.790868950767912,17.800928034357216,59.429756102500264,17.795898492562564,16.528038029497118,False,151.80891368170597
59.42525609800026,59.43425610700027,17.800928034357216,17.81098711794652,59.429756102500264,17.80595757615187,16.14080574341989,False,150.56701187412355
59.42525609800026,59.43425610700027,17.81098711794652,17.821046201535825,59.429756102500264,17.816016659741173,15.764658820718854,False,149.22177089218494
59.42525609800026,59.43425610700027,17.821046201535825,17.83110528512513,59.429756102500264,17.826075743330478,15.400409554261477,False,147.7614179377596
59.42525609800026,59.43425610700027,17.83110528512513,17.841164368714434,59.429756102500264,17.836134826919782,15.048921902311532,False,146.17268138457803
59.42525609800026,59.43425610700027,17.841164368714434,17.85122345230374,59.429756102500264,17.846193910509086,14.711110628589452,False,144.4406490831299
59.42525609800026,59.43425610700027,17.85122345230374,17.861282535893043,59.429756102500264,17.85625299409839,14.387939087396544,False,142.54865374267564
59.42525609800026,59.43425610700027,17.861282535893043,17.871341619482347,59.429756102500264,17.866312077687695,14.080415349151275,False,140.47821506094593
59.42525609800026,59.43425610700027,17.871341619482347,17.88140070307165,59.429756102500264,17.876371161277,13.789586353200349,False,138.20908397981069
59.42525609800026,59.43425610700027,17.88140070307165,17.891459786660956,59.429756102500264,17.886430244866304,13.516529788776925,False,135.71945560226283
59.42525609800026,59.43425610700027,17.891459786660956,17.90151887025026,59.429756102500264,17.89648932845561,13.26234345017409,True,132.98644365763872
59.42525609800026,59.43425610700027,17.90151887025026,17.911577953839565,59.429756102500264,17.906548412044913,13.02813189702094,True,129.9869380470637
59.42525609800026,59.43425610700027,17.911577953839565,17.92163703742887,59.429756102500264,17.916607495634217,12.814990381534884,True,126.69898975438343
59.42525609800026,59.43425610700027,17.92163703742887,17.931696121018174,59.429756102500264,17.92666657922352,12.62398618400993,False,123.10386726519246
59.42525609800026,59.43425610700027,17.931696121018174,17.941755204607478,59.429756102500264,17.936725662812826,12.456137720931016,False,119.18887693589991
59.42525609800026,59.43425610700027,17.941755204607478,17.951814288196783,59.429756102500264,17.94678474640213,12.312392043023106,False,114.95089856687325
59.42525609800026,59.43425610700027,17.951814288196783,17.961873371786087,59.429756102500264,17.956843829991435,12.19360159879887,False,110.40032540245883
59.42525609800026,59.43425610700027,17.961873371786087,17.97193245537539,59.429756102500264,17.96690291358074,12.100501368812733,False,105.5647272603602
59.42525609800026,59.43425610700027,17.97193245537539,17.981991538964696,59.429756102500264,17.976961997170044,12.033687637293472,False,100.49118404933198
59.42525609800026,59.43425610700027,17.981991538964696,17.992050622554,59.429756102500264,17.987021080759348,11.99359972289248,False,95.24609033345665
59.42525609800026,59.43425610700027,17.992050622554,18.002109706143305,59.429756102500264,17.997080164348652,11.980505910923565,False,89.9115733246629
59.42525609800026,59.43425610700027,18.002109706143305,18.01216878973261,59.429756102500264,18.007139247937957,11.994494606495026,False,84.57858451254022
59.42525609800026,59.43425610700027,18.01216878973261,18.022227873321913,59.429756102500264,18.01719833152726,12.035471376560322,False,79.33792092869886
59.42525609800026,59.43425610700027,18.022227873321913,18.032286956911218,59.429756102500264,18.027257415116566,12.103162108783534,False,74.27128386229272
59.42525609800026,59.43425610700027,18.032286956911218,18.042346040500522,59.429756102500264,18.03731649870587,12.197122043925638,False,69.44446680033481
59.42525609800026,59.43425610700027,18.042346040500522,18.052405124089827,59.429756102500264,18.047375582295174,12.316750000412323,False,64.90389079450563
59.42525609800026,59.43425610700027,18.052405124089827,18.06246420767913,59.429756102500264,18.05743466588448,12.461306762104927,False,60.676509866186606
59.42525609800026,59.43425610700027,18.06246420767913,18.072523291268435,59.429756102500264,18.067493749473783,12.629936381967097,False,56.77220791139344
59.42525609800026,59.43425610700027,18.072523291268435,18.08258237485774,59.429756102500264,18.077552833063088,12.821689079674654,False,53.18748607020971
59.42525609800026,59.43425610700027,18.08258237485774,18.092641458447044,59.429756102500264,18.087611916652392,13.035544470325062,False,49.909398018768826
59.42525609800026,59.43425610700027,18.092641458447044,18.10270054203635,59.429756102500264,18.097671000241697,13.270434025767454,False,46.919065075130646
59.42525609800026,59.43425610700027,18.10270054203635,18.112759625625653,59.429756102500264,18.107730083831,13.525261901275359,False,44.19447100818038
59.42525609800026,59.43425610700027,18.112759625625653,18.122818709214958,59.429756102500264,18.117789167420305,13.798923518865442,False,41.71249429531273
59.42525609800026,59.43425610700027,18.122818709214958,18.132877792804262,59.429756102500264,18.12784825100961,14.090321550830565,False,39.450273191731554
59.42525609800026,59.43425610700027,18.132877792804262,18.142936876393566,59.429756102500264,18.137907334598914,14.398379168903041,False,37.38604839233042
59.42525609800026,59.43425610700027,18.142936876393566,18.15299595998287,59.429756102500264,18.14796641818822,14.722050602286709,False,35.499627061777424
59.42525609800026,59.43425610700027,18.15299595998287,18.163055043572175,59.429756102500264,18.158025501777523,15.060329177180707,False,33.772588847140845
59.42525609800026,59.43425610700027,18.163055043572175,18.17311412716148,59.429756102500264,18.168084585366827,15.412253093814458,False,32.188325825352116
