lat_center,lng_center,grid_in_location,activities_mean,comfort_mean,mobility_mean,social_mean,livability
59.43875611149994,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43875611149994,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43695610969995,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43695610969995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43695610969995,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43695610969995,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43695610969995,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43515610789994,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43335610609995,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.889506256205777,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.90362291989956,True,-2.7,-0.17906307146827893,-1.8,-1.875,0.06382978723404253
59.43155610429994,17.907152085823007,True,-2.7,-0.1496234322408544,-1.8,-1.875,0.06619385342789597
59.43155610429994,17.910681251746453,True,-2.7,-0.17906307146827893,-1.8,-1.875,0.06382978723404253
59.43155610429994,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.43155610429994,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42975610249995,17.889506256205777,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42975610249995,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42975610249995,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42975610249995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42975610249995,17.90362291989956,True,-2.7,-0.1496234322408544,-1.8,-1.875,0.06619385342789597
59.42975610249995,17.907152085823007,True,-2.7,0.038219398033221136,-1.8,-1.875,0.07801418439716312
59.42975610249995,17.910681251746453,True,-2.7,-0.1496234322408544,-1.8,-1.875,0.06619385342789597
59.42975610249995,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.427956100699944,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.427956100699944,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.427956100699944,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.427956100699944,17.90362291989956,True,-2.7,-0.17906307146827893,-1.8,-1.875,0.06382978723404253
59.427956100699944,17.907152085823007,True,-2.7,-0.1496234322408544,-1.8,-1.875,0.06619385342789597
59.427956100699944,17.910681251746453,True,-2.7,-0.17906307146827893,-1.8,-1.875,0.06382978723404253
59.427956100699944,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42615609889995,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.893035422129223,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.424356097099945,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.42255609529995,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.420756093499946,17.92126874951679,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.89656458805267,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.910681251746453,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.9142104176699,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.917739583593345,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.92126874951679,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.418956091699954,17.924797915440237,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.41715608989995,17.900093753976115,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.41715608989995,17.90362291989956,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
59.41715608989995,17.907152085823007,True,-2.7,-0.23076923076923078,-1.8,-1.875,0.0614657210401891
