lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,negative_street_motorway,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,negative_street_secondary,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_public_transport_rail,social_life_night_life,comfort_green_natural,negative_street_primary,mobility_bike_infraestructure,comfort_green_forests,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,negative_warehouse,negative_retail,activities_post,negative_railway,negative_industrial,comfort_green_parks,negative_supermarket,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
52.12528209900013,52.13428210800014,5.0041822,5.051836076800897,52.12978210350013,5.028009138400448,6.475514256357444,False,148.55825505534304,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.12528209900013,52.13428210800014,5.051836076800897,5.099489953601794,52.12978210350013,5.0756630152013456,4.759582979753265,False,115.44187293743393,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.12528209900013,52.13428210800014,5.099489953601794,5.147143830402691,52.12978210350013,5.123316892002243,4.955447684294785,False,55.62316856894016,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.12528209900013,52.13428210800014,5.147143830402691,5.1947977072035885,52.12978210350013,5.17097076880314,6.902229994455885,False,28.471314864313804,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.11628209000012,52.12528209900013,5.0041822,5.051836076800897,52.12078209450013,5.028009138400448,5.813260263324159,False,154.47673350899052,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.11628209000012,52.12528209900013,5.051836076800897,5.099489953601794,52.12078209450013,5.0756630152013456,3.80938930120605,True,121.34855503393592,[0.05882353],[0.],[0.],[0.53125],[0.],[0.],[0.00502513],[0.21848739],[0.06666667],[0.51190476],[0.5],[0.07692308],[0.22222222],[0.],[0.28301887],[0.],[0.],[0.],[0.05882353],[0.33888889],[0.27032258],[0.00612156],[0.],[0.09571286],[0.39473684],[0.],[0.],[0.07142857],[0.],[0.2089497],[0.16216216],[0.],0.07219376634120328,0.1957062757565776,0.29103079911209767,0.037153717304471076,0.09010680825584672
52.11628209000012,52.12528209900013,5.099489953601794,5.147143830402691,52.12078209450013,5.123316892002243,4.051501293716622,True,48.78122624839878,[0.17647059],[0.1],[0.],[0.5],[0.],[0.],[0.],[0.10084034],[0.],[0.05952381],[1.],[0.],[0.11111111],[0.],[0.30188679],[0.],[0.],[0.0872093],[0.05882353],[0.53333333],[0.46903226],[0.04523255],[0.2],[0.10767697],[0.],[0.],[0.03051979],[0.07142857],[0.],[0.05843195],[0.31788932],[0.],0.17708263956462456,0.20181710154008312,0.2869034406215316,0.0,0.02946060683606942
52.11628209000012,52.12528209900013,5.147143830402691,5.1947977072035885,52.12078209450013,5.17097076880314,6.285192258301466,False,22.953343387128257,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00612156],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0007651949126318577,0.0,0.0,0.0,0.0
52.10728208100011,52.11628209000012,5.0041822,5.051836076800897,52.11178208550011,5.028009138400448,5.259156496106983,False,161.04009325119287,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.10728208100011,52.11628209000012,5.051836076800897,5.099489953601794,52.11178208550011,5.0756630152013456,2.89349028494806,True,130.2530041279584,[0.],[0.1],[0.04761905],[0.3125],[0.],[0.],[0.03517588],[0.07563025],[0.06666667],[0.24603175],[0.],[0.],[0.22222222],[0.],[0.16981132],[0.],[0.],[0.18023256],[0.29411765],[0.11203704],[0.12193548],[0.05747566],[0.4],[0.04985045],[0.02631579],[1.],[0.00762995],[0.28571429],[0.],[0.37204142],[0.19047619],[0.],0.10539874367560256,0.08871860264833109,0.2588096559378468,0.025460636515912898,0.23169433993159777
52.10728208100011,52.11628209000012,5.099489953601794,5.147143830402691,52.11178208550011,5.123316892002243,3.205602307963775,True,39.39766332978096,[0.11764706],[0.35],[0.00793651],[0.8125],[0.33333333],[0.],[0.0201005],[0.53781513],[0.26666667],[0.18650794],[0.],[0.15384615],[0.66666667],[0.16666667],[0.54716981],[0.],[0.],[0.19186047],[0.11764706],[0.30694444],[0.32258065],[0.4246909],[0.5],[0.06380857],[0.05263158],[0.],[0.01287554],[0.35714286],[0.],[0.10022189],[0.3011583],[0.],0.26647922005943625,0.2632502661699099,0.4924389567147614,0.11015333075634583,0.062425292441566804
52.10728208100011,52.11628209000012,5.147143830402691,5.1947977072035885,52.11178208550011,5.17097076880314,5.776636271552562,False,16.947058541224674,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.05747566],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.00718445796131685,0.0,0.0,0.0,0.0
52.098282072000096,52.10728208100011,5.0041822,5.051836076800897,52.102782076500105,5.028009138400448,4.8504104329951,False,168.16129123111418,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
52.098282072000096,52.10728208100011,5.051836076800897,5.099489953601794,52.102782076500105,5.0756630152013456,2.0581903906129284,True,144.22088924897034,[0.05882353],[0.],[0.1984127],[0.34375],[0.],[0.],[0.01507538],[0.40336134],[0.],[0.66269841],[0.],[0.07692308],[0.44444444],[0.],[0.24528302],[0.08163265],[0.],[0.77325581],[0.05882353],[0.41435185],[0.24967742],[0.11189055],[0.],[0.64007976],[0.],[0.1047619],[0.06533143],[0.14285714],[0.],[0.39718935],[0.05534106],[0.],0.03184346132346063,0.2517866006288463,0.2159521827598964,0.04340777671718088,0.2752062005981722
52.098282072000096,52.10728208100011,5.099489953601794,5.147143830402691,52.102782076500105,5.123316892002243,2.477928978664556,True,26.61755842008154,[1.],[0.1],[0.],[0.78125],[0.16666667],[0.],[0.13065327],[0.24369748],[0.2],[0.50793651],[0.],[0.07692308],[0.44444444],[0.16666667],[0.45283019],[0.08163265],[0.],[0.44186047],[0.64705882],[0.3962963],[0.45354839],[0.82676553],[0.8],[0.04785643],[0.28947368],[0.],[0.08917501],[0.71428571],[0.],[0.21560651],[0.38867439],[0.],0.34679807271751273,0.36266567893576696,0.6270463374028856,0.12230224907898993,0.15682231173128997
52.098282072000096,52.10728208100011,5.147143830402691,5.1947977072035885,52.102782076500105,5.17097076880314,5.407257490299109,False,10.532569440312713,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.11189055],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.013986318466317772,0.0,0.0,0.0,0.0
52.089282063000084,52.098282072000096,5.0041822,5.051836076800897,52.093782067500086,5.028009138400448,4.6257170085320105,False,175.67170369470324,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00612156],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0007651949126318577,0.0,0.0,0.0,0.0
