lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_berlin,degrees_to_centroid
51.68276049600052,51.69176050500053,-0.5103751,-0.4931428423188554,51.68726050050053,-0.5017589711594277,34.1438214297274,False,25.45030256183407
51.68276049600052,51.69176050500053,-0.4931428423188554,-0.4759105846377109,51.68726050050053,-0.4845267134782832,33.20676903019379,False,26.46284616263417
51.68276049600052,51.69176050500053,-0.4759105846377109,-0.4586783269565664,51.68726050050053,-0.4672944557971387,32.28641149797636,False,27.552771510288803
51.68276049600052,51.69176050500053,-0.4586783269565664,-0.4414460692754219,51.68726050050053,-0.4500621981159942,31.384217676236787,False,28.728414538977837
51.68276049600052,51.69176050500053,-0.4414460692754219,-0.4242138115942774,51.68726050050053,-0.4328299404348497,30.50179941927541,False,29.999183982320545
51.68276049600052,51.69176050500053,-0.4242138115942774,-0.4069815539131329,51.68726050050053,-0.4155976827537052,29.64092300254744,False,31.375696534817685
51.68276049600052,51.69176050500053,-0.4069815539131329,-0.3897492962319884,51.68726050050053,-0.3983654250725607,28.803520061150536,False,32.86991812133244
51.68276049600052,51.69176050500053,-0.3897492962319884,-0.3725170385508439,51.68726050050053,-0.3811331673914162,27.99169742875088,False,34.4953038652644
51.68276049600052,51.69176050500053,-0.3725170385508439,-0.3552847808696994,51.68726050050053,-0.3639009097102716,27.207745038738565,False,36.26692394788272
51.68276049600052,51.69176050500053,-0.3552847808696994,-0.3380525231885549,51.68726050050053,-0.3466686520291272,26.454140805696643,False,38.201554475660345
51.68276049600052,51.69176050500053,-0.3380525231885549,-0.3208202655074104,51.68726050050053,-0.3294363943479826,25.73355113879376,False,40.31770078658539
51.68276049600052,51.69176050500053,-0.3208202655074104,-0.3035880078262659,51.68726050050053,-0.3122041366668382,25.048825471821385,False,42.63550441035941
51.68276049600052,51.69176050500053,-0.3035880078262659,-0.2863557501451214,51.68726050050053,-0.2949718789856936,24.40298296548326,False,45.17646367808291
51.68276049600052,51.69176050500053,-0.2863557501451214,-0.2691234924639769,51.68726050050053,-0.2777396213045492,23.79918940373121,False,47.96287265669771
51.68276049600052,51.69176050500053,-0.2691234924639769,-0.2518912347828324,51.68726050050053,-0.2605073636234046,23.240722345001075,False,51.0168576438449
51.68276049600052,51.69176050500053,-0.2518912347828324,-0.2346589771016879,51.68726050050053,-0.2432751059422601,22.73092289374055,False,54.3588746086217
51.68276049600052,51.69176050500053,-0.2346589771016879,-0.2174267194205434,51.68726050050053,-0.2260428482611156,22.2731331210435,False,58.00554328007003
51.68276049600052,51.69176050500053,-0.2174267194205434,-0.2001944617393989,51.68726050050053,-0.2088105905799711,21.87061925372648,False,61.96676306863726
51.68276049600052,51.69176050500053,-0.2001944617393989,-0.1829622040582544,51.68726050050053,-0.1915783328988266,21.52648227484929,False,66.2422170673219
51.68276049600052,51.69176050500053,-0.1829622040582544,-0.1657299463771099,51.68726050050053,-0.1743460752176821,21.243559438594087,False,70.8176435708648
51.68276049600052,51.69176050500053,-0.1657299463771099,-0.1484976886959654,51.68726050050053,-0.1571138175365376,21.024322169541183,False,75.66160841377425
51.68276049600052,51.69176050500053,-0.1484976886959654,-0.1312654310148209,51.68726050050053,-0.1398815598553931,20.870777533357,True,80.72381894446316
51.68276049600052,51.69176050500053,-0.1312654310148209,-0.1140331733336764,51.68726050050053,-0.1226493021742486,20.78438150277883,True,85.93605752939042
51.68276049600052,51.69176050500053,-0.1140331733336764,-0.0968009156525319,51.68726050050053,-0.1054170444931041,20.7659722071251,True,91.21636218803827
51.68276049600052,51.69176050500053,-0.0968009156525319,-0.0795686579713874,51.68726050050053,-0.0881847868119596,20.81573002927063,True,96.4761403791023
51.68276049600052,51.69176050500053,-0.0795686579713874,-0.0623364002902429,51.68726050050053,-0.0709525291308151,20.93316887552596,False,101.6288254526511
51.68276049600052,51.69176050500053,-0.0623364002902429,-0.0451041426090984,51.68726050050053,-0.0537202714496706,21.1171595863217,False,106.5980532248578
51.68276049600052,51.69176050500053,-0.0451041426090984,-0.0278718849279539,51.68726050050053,-0.0364880137685261,21.365982909531432,False,111.3235371081684
51.68276049600052,51.69176050500053,-0.0278718849279538,-0.0106396272468094,51.68726050050053,-0.0192557560873816,21.67740641019461,False,115.76372754956876
51.68276049600052,51.69176050500053,-0.0106396272468093,0.0065926304343351,51.68726050050053,-0.0020234984062371,22.048777680330943,False,119.89542193908102
51.68276049600052,51.69176050500053,0.0065926304343351,0.0238248881154796,51.68726050050053,0.0152087592749073,22.477125491488536,False,123.71122818761
51.68276049600052,51.69176050500053,0.0238248881154795,0.041057145796624,51.68726050050053,0.0324410169560518,22.95926103130751,False,127.21599254270468
51.68276049600052,51.69176050500053,0.0410571457966241,0.0582894034777686,51.68726050050053,0.0496732746371963,23.49187276933446,False,130.4231093253699
51.68276049600052,51.69176050500053,0.0582894034777686,0.0755216611589131,51.68726050050053,0.0669055323183409,24.071610380415283,False,133.35127851532008
51.68276049600052,51.69176050500053,0.0755216611589131,0.0927539188400576,51.68726050050053,0.0841377899994853,24.69515510904521,False,136.0219512104991
51.68276049600052,51.69176050500053,0.0927539188400575,0.109986176521202,51.68726050050053,0.1013700476806298,25.359275683295195,False,138.4574817211862
51.68276049600052,51.69176050500053,0.1099861765212021,0.1272184342023466,51.68726050050053,0.1186023053617743,26.060870216182558,False,140.67989020259287
51.68276049600052,51.69176050500053,0.1272184342023467,0.1444506918834912,51.68726050050053,0.1358345630429189,26.79699542086601,False,142.7101007450134
