lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_berlin,degrees_to_centroid,polygon,activities_economic,activities_education,activities_health_care,activities_public_service,comfort_leisure_sports,comfort_sports,convenience,mobility_public_transport,social_community,social_culture,social_eating,social_night_life
52.66224632400042,52.67124633300043,13.331515147132835,13.3502203122969,52.66674632850042,13.34086772971487,18.838450705316024,False,110.39735819157626,"POLYGON ((52.66224632400042 13.331515147132835, 52.66224632400042 13.3502203122969, 52.67124633300043 13.331515147132835, 52.67124633300043 13.3502203122969, 52.66224632400042 13.331515147132835))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.3502203122969,13.368925477460966,52.66674632850042,13.359572894878934,18.600840710170743,False,104.5019114921404,"POLYGON ((52.66224632400042 13.3502203122969, 52.66224632400042 13.368925477460966, 52.67124633300043 13.3502203122969, 52.67124633300043 13.368925477460966, 52.66224632400042 13.3502203122969))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.368925477460966,13.38763064262503,52.66674632850042,13.378278060042998,18.446935870832736,False,98.27632084177677,"POLYGON ((52.66224632400042 13.368925477460966, 52.66224632400042 13.38763064262503, 52.67124633300043 13.368925477460966, 52.67124633300043 13.38763064262503, 52.66224632400042 13.368925477460966))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.38763064262503,13.406335807789096,52.66674632850042,13.396983225207062,18.378839164985088,False,91.84836035794504,"POLYGON ((52.66224632400042 13.38763064262503, 52.66224632400042 13.406335807789096, 52.67124633300043 13.38763064262503, 52.67124633300043 13.406335807789096, 52.66224632400042 13.38763064262503))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.406335807789096,13.42504097295316,52.66674632850042,13.415688390371129,18.39750345517217,False,85.37371510975939,"POLYGON ((52.66224632400042 13.406335807789096, 52.66224632400042 13.42504097295316, 52.67124633300043 13.406335807789096, 52.67124633300043 13.42504097295316, 52.66224632400042 13.406335807789096))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.42504097295316,13.443746138117223,52.66674632850042,13.434393555535191,18.50266618540453,False,79.01487816293367,"POLYGON ((52.66224632400042 13.42504097295316, 52.66224632400042 13.443746138117223, 52.67124633300043 13.42504097295316, 52.67124633300043 13.443746138117223, 52.66224632400042 13.42504097295316))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.443746138117223,13.462451303281288,52.66674632850042,13.453098720699256,18.6928675314358,False,72.91771040685681,"POLYGON ((52.66224632400042 13.443746138117223, 52.66224632400042 13.462451303281288, 52.67124633300043 13.443746138117223, 52.67124633300043 13.462451303281288, 52.66224632400042 13.443746138117223))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.462451303281288,13.481156468445352,52.66674632850042,13.47180388586332,18.965549152220717,True,67.19359473210395,"POLYGON ((52.66224632400042 13.462451303281288, 52.66224632400042 13.481156468445352, 52.67124633300043 13.462451303281288, 52.67124633300043 13.481156468445352, 52.66224632400042 13.462451303281288))",0,0,0,0,0,0,0,0,0,0,0,0
52.66224632400042,52.67124633300043,13.481156468445352,13.499861633609417,52.66674632850042,13.490509051027384,19.31721847395689,False,61.9118796628329,"POLYGON ((52.66224632400042 13.481156468445352, 52.66224632400042 13.499861633609417, 52.67124633300043 13.481156468445352, 52.67124633300043 13.499861633609417, 52.66224632400042 13.481156468445352))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.499861633609417,13.51856679877348,52.66674632850042,13.509214216191449,19.74365519397276,False,57.10218756717643,"POLYGON ((52.66224632400042 13.499861633609417, 52.66224632400042 13.51856679877348, 52.67124633300043 13.499861633609417, 52.67124633300043 13.51856679877348, 52.66224632400042 13.499861633609417))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.51856679877348,13.537271963937544,52.66674632850042,13.527919381355511,20.24013404276515,False,52.76277421740399,"POLYGON ((52.66224632400042 13.51856679877348, 52.66224632400042 13.537271963937544, 52.67124633300043 13.51856679877348, 52.67124633300043 13.537271963937544, 52.66224632400042 13.51856679877348))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.537271963937544,13.55597712910161,52.66674632850042,13.546624546519578,20.80164044463198,False,48.87068975916311,"POLYGON ((52.66224632400042 13.537271963937544, 52.66224632400042 13.55597712910161, 52.67124633300043 13.537271963937544, 52.67124633300043 13.55597712910161, 52.66224632400042 13.537271963937544))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.55597712910161,13.574682294265674,52.66674632850042,13.565329711683642,21.42306178455851,False,45.390882641267154,"POLYGON ((52.66224632400042 13.55597712910161, 52.66224632400042 13.574682294265674, 52.67124633300043 13.55597712910161, 52.67124633300043 13.574682294265674, 52.66224632400042 13.55597712910161))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.574682294265674,13.59338745942974,52.66674632850042,13.584034876847706,22.099344275717943,False,42.28305321193819,"POLYGON ((52.66224632400042 13.574682294265674, 52.66224632400042 13.59338745942974, 52.67124633300043 13.574682294265674, 52.67124633300043 13.59338745942974, 52.66224632400042 13.574682294265674))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.59338745942974,13.612092624593805,52.66674632850042,13.60274004201177,22.82561207906385,False,39.50619329744228,"POLYGON ((52.66224632400042 13.59338745942974, 52.66224632400042 13.612092624593805, 52.67124633300043 13.59338745942974, 52.67124633300043 13.612092624593805, 52.66224632400042 13.59338745942974))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.612092624593805,13.630797789757867,52.66674632850042,13.621445207175835,23.59725030873131,False,37.02125876716985,"POLYGON ((52.66224632400042 13.612092624593805, 52.66224632400042 13.630797789757867, 52.67124633300043 13.612092624593805, 52.67124633300043 13.630797789757867, 52.66224632400042 13.612092624593805))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.630797789757867,13.649502954921932,52.66674632850042,13.6401503723399,24.4099565967518,False,34.792528286546016,"POLYGON ((52.66224632400042 13.630797789757867, 52.66224632400042 13.649502954921932, 52.67124633300043 13.630797789757867, 52.67124633300043 13.649502954921932, 52.66224632400042 13.630797789757867))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.649502954921932,13.668208120085996,52.66674632850042,13.658855537503964,25.25976723819676,False,32.78812306163301,"POLYGON ((52.66224632400042 13.649502954921932, 52.66224632400042 13.668208120085996, 52.67124633300043 13.649502954921932, 52.67124633300043 13.668208120085996, 52.66224632400042 13.649502954921932))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.668208120085996,13.68691328525006,52.66674632850042,13.677560702668028,26.143064068939648,False,30.98003451752877,"POLYGON ((52.66224632400042 13.668208120085996, 52.66224632400042 13.68691328525006, 52.67124633300043 13.668208120085996, 52.67124633300043 13.68691328525006, 52.66224632400042 13.668208120085996))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.68691328525006,13.705618450414123,52.66674632850042,13.696265867832093,27.05656763074389,False,29.34389010290655,"POLYGON ((52.66224632400042 13.68691328525006, 52.66224632400042 13.705618450414123, 52.67124633300043 13.68691328525006, 52.67124633300043 13.705618450414123, 52.66224632400042 13.68691328525006))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.705618450414123,13.72432361557819,52.66674632850042,13.714971032996155,27.99732124317299,False,27.85859962874108,"POLYGON ((52.66224632400042 13.705618450414123, 52.66224632400042 13.72432361557819, 52.67124633300043 13.705618450414123, 52.67124633300043 13.72432361557819, 52.66224632400042 13.705618450414123))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.66224632400042,52.67124633300043,13.72432361557819,13.743028780742254,52.66674632850042,13.733676198160222,28.96266959276525,False,26.505964964333288,"POLYGON ((52.66224632400042 13.72432361557819, 52.66224632400042 13.743028780742254, 52.67124633300043 13.72432361557819, 52.67124633300043 13.743028780742254, 52.66224632400042 13.72432361557819))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.088348,13.107053165164064,52.65774631950042,13.097700582582032,26.93527468034483,False,152.84436243899782,"POLYGON ((52.65324631500041 13.088348, 52.65324631500041 13.107053165164064, 52.66224632400042 13.088348, 52.66224632400042 13.107053165164064, 52.65324631500041 13.088348))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.107053165164064,13.125758330328129,52.65774631950042,13.116405747746096,25.982288165869328,False,151.3429216386334,"POLYGON ((52.65324631500041 13.107053165164064, 52.65324631500041 13.125758330328129, 52.66224632400042 13.107053165164064, 52.66224632400042 13.125758330328129, 52.65324631500041 13.107053165164064))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.125758330328129,13.144463495492191,52.65774631950042,13.13511091291016,25.056821927352217,False,149.68226479859788,"POLYGON ((52.65324631500041 13.125758330328129, 52.65324631500041 13.144463495492191, 52.66224632400042 13.125758330328129, 52.66224632400042 13.144463495492191, 52.65324631500041 13.125758330328129))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.144463495492191,13.163168660656256,52.65774631950042,13.153816078074223,24.162038522760334,False,147.83893623517858,"POLYGON ((52.65324631500041 13.144463495492191, 52.65324631500041 13.163168660656256, 52.66224632400042 13.144463495492191, 52.66224632400042 13.163168660656256, 52.65324631500041 13.144463495492191))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.163168660656256,13.181873825820322,52.65774631950042,13.17252124323829,23.30147297326648,False,145.7855644645886,"POLYGON ((52.65324631500041 13.163168660656256, 52.65324631500041 13.181873825820322, 52.66224632400042 13.163168660656256, 52.66224632400042 13.181873825820322, 52.65324631500041 13.163168660656256))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.181873825820322,13.200578990984386,52.65774631950042,13.191226408402354,22.479055569362043,False,143.4903692039684,"POLYGON ((52.65324631500041 13.181873825820322, 52.65324631500041 13.200578990984386, 52.66224632400042 13.181873825820322, 52.66224632400042 13.200578990984386, 52.65324631500041 13.181873825820322))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.200578990984386,13.21928415614845,52.65774631950042,13.209931573566418,21.69912435574904,False,140.91679120502656,"POLYGON ((52.65324631500041 13.200578990984386, 52.65324631500041 13.21928415614845, 52.66224632400042 13.200578990984386, 52.66224632400042 13.21928415614845, 52.65324631500041 13.200578990984386))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.21928415614845,13.237989321312517,52.65774631950042,13.228636738730485,20.96642126323873,False,138.02342595128138,"POLYGON ((52.65324631500041 13.21928415614845, 52.65324631500041 13.237989321312517, 52.66224632400042 13.21928415614845, 52.66224632400042 13.237989321312517, 52.65324631500041 13.21928415614845))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.237989321312517,13.25669448647658,52.65774631950042,13.247341903894547,20.28606442206124,False,134.7645668870458,"POLYGON ((52.65324631500041 13.237989321312517, 52.65324631500041 13.25669448647658, 52.66224632400042 13.237989321312517, 52.66224632400042 13.25669448647658, 52.65324631500041 13.237989321312517))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.25669448647658,13.275399651640644,52.65774631950042,13.266047069058612,19.663488173219395,False,131.09183688518573,"POLYGON ((52.65324631500041 13.25669448647658, 52.65324631500041 13.275399651640644, 52.66224632400042 13.25669448647658, 52.66224632400042 13.275399651640644, 52.65324631500041 13.25669448647658))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.275399651640644,13.294104816804708,52.65774631950042,13.284752234222676,19.10434229348326,True,126.95758505060424,"POLYGON ((52.65324631500041 13.275399651640644, 52.65324631500041 13.294104816804708, 52.66224632400042 13.275399651640644, 52.66224632400042 13.294104816804708, 52.65324631500041 13.275399651640644))",0,1,0,0,1,0,0,0,0,0,1,0
52.65324631500041,52.66224632400042,13.294104816804708,13.312809981968773,52.65774631950042,13.30345739938674,18.61434374824885,True,122.32085666144783,"POLYGON ((52.65324631500041 13.294104816804708, 52.65324631500041 13.312809981968773, 52.66224632400042 13.294104816804708, 52.66224632400042 13.312809981968773, 52.65324631500041 13.294104816804708))",0,0,0,0,0,0,0,0,0,0,0,0
52.65324631500041,52.66224632400042,13.312809981968773,13.331515147132835,52.65774631950042,13.322162564550805,18.199078672147373,False,117.15658469078566,"POLYGON ((52.65324631500041 13.312809981968773, 52.65324631500041 13.331515147132835, 52.66224632400042 13.312809981968773, 52.66224632400042 13.331515147132835, 52.65324631500041 13.312809981968773))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.331515147132835,13.3502203122969,52.65774631950042,13.34086772971487,17.863759668820972,False,111.4678289106352,"POLYGON ((52.65324631500041 13.331515147132835, 52.65324631500041 13.3502203122969, 52.66224632400042 13.331515147132835, 52.66224632400042 13.3502203122969, 52.65324631500041 13.331515147132835))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.3502203122969,13.368925477460966,52.65774631950042,13.359572894878934,17.612953442340626,False,105.29905526131373,"POLYGON ((52.65324631500041 13.3502203122969, 52.65324631500041 13.368925477460966, 52.66224632400042 13.3502203122969, 52.66224632400042 13.368925477460966, 52.65324631500041 13.3502203122969))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.368925477460966,13.38763064262503,52.65774631950042,13.378278060042998,17.450304395143476,False,98.74585349087464,"POLYGON ((52.65324631500041 13.368925477460966, 52.65324631500041 13.38763064262503, 52.66224632400042 13.368925477460966, 52.66224632400042 13.38763064262503, 52.65324631500041 13.368925477460966))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.38763064262503,13.406335807789096,52.65774631950042,13.396983225207062,17.378287989675503,False,91.95474356330756,"POLYGON ((52.65324631500041 13.38763064262503, 52.65324631500041 13.406335807789096, 52.66224632400042 13.38763064262503, 52.66224632400042 13.406335807789096, 52.65324631500041 13.38763064262503))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.406335807789096,13.42504097295316,52.65774631950042,13.415688390371129,17.398029745850113,False,85.10850405633452,"POLYGON ((52.65324631500041 13.406335807789096, 52.65324631500041 13.42504097295316, 52.66224632400042 13.406335807789096, 52.66224632400042 13.42504097295316, 52.65324631500041 13.406335807789096))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.42504097295316,13.443746138117223,52.65774631950042,13.434393555535191,17.509219291366662,False,78.39885138708722,"POLYGON ((52.65324631500041 13.42504097295316, 52.65324631500041 13.443746138117223, 52.66224632400042 13.42504097295316, 52.66224632400042 13.443746138117223, 52.65324631500041 13.42504097295316))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.443746138117223,13.462451303281288,52.65774631950042,13.453098720699256,17.710134292495272,False,71.99572981254133,"POLYGON ((52.65324631500041 13.443746138117223, 52.65324631500041 13.462451303281288, 52.66224632400042 13.443746138117223, 52.66224632400042 13.462451303281288, 52.65324631500041 13.443746138117223))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.462451303281288,13.481156468445352,52.65774631950042,13.47180388586332,17.997770082900292,True,66.0246738849031,"POLYGON ((52.65324631500041 13.462451303281288, 52.65324631500041 13.481156468445352, 52.66224632400042 13.462451303281288, 52.66224632400042 13.481156468445352, 52.65324631500041 13.462451303281288))",0,0,0,0,0,0,0,0,0,0,0,0
52.65324631500041,52.66224632400042,13.481156468445352,13.499861633609417,52.65774631950042,13.490509051027384,18.36805306500579,False,60.55859777684904,"POLYGON ((52.65324631500041 13.481156468445352, 52.65324631500041 13.499861633609417, 52.66224632400042 13.481156468445352, 52.66224632400042 13.499861633609417, 52.65324631500041 13.481156468445352))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.499861633609417,13.51856679877348,52.65774631950042,13.509214216191449,18.81610459363891,False,55.622636252743696,"POLYGON ((52.65324631500041 13.499861633609417, 52.65324631500041 13.51856679877348, 52.66224632400042 13.499861633609417, 52.66224632400042 13.51856679877348, 52.65324631500041 13.499861633609417))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.51856679877348,13.537271963937544,52.65774631950042,13.527919381355511,19.33651940956801,False,51.20611881160929,"POLYGON ((52.65324631500041 13.51856679877348, 52.65324631500041 13.537271963937544, 52.66224632400042 13.51856679877348, 52.66224632400042 13.537271963937544, 52.65324631500041 13.51856679877348))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.537271963937544,13.55597712910161,52.65774631950042,13.546624546519578,19.92362779359233,False,47.27580795234497,"POLYGON ((52.65324631500041 13.537271963937544, 52.65324631500041 13.55597712910161, 52.66224632400042 13.537271963937544, 52.66224632400042 13.55597712910161, 52.65324631500041 13.537271963937544))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.55597712910161,13.574682294265674,52.65774631950042,13.565329711683642,20.571720279845827,False,43.78694224388861,"POLYGON ((52.65324631500041 13.55597712910161, 52.65324631500041 13.574682294265674, 52.66224632400042 13.55597712910161, 52.66224632400042 13.574682294265674, 52.65324631500041 13.55597712910161))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.574682294265674,13.59338745942974,52.65774631950042,13.584034876847706,21.275224406715797,False,40.6909961997438,"POLYGON ((52.65324631500041 13.574682294265674, 52.65324631500041 13.59338745942974, 52.66224632400042 13.574682294265674, 52.66224632400042 13.59338745942974, 52.65324631500041 13.574682294265674))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.59338745942974,13.612092624593805,52.65774631950042,13.60274004201177,22.028831955648258,False,37.94044511144372,"POLYGON ((52.65324631500041 13.59338745942974, 52.65324631500041 13.612092624593805, 52.66224632400042 13.59338745942974, 52.66224632400042 13.612092624593805, 52.65324631500041 13.59338745942974))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.612092624593805,13.630797789757867,52.65774631950042,13.621445207175835,22.827581220982875,False,35.49130836390412,"POLYGON ((52.65324631500041 13.612092624593805, 52.65324631500041 13.630797789757867, 52.66224632400042 13.612092624593805, 52.66224632400042 13.630797789757867, 52.65324631500041 13.612092624593805))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.630797789757867,13.649502954921932,52.65774631950042,13.6401503723399,23.66690204396441,False,33.304241759505175,"POLYGON ((52.65324631500041 13.630797789757867, 52.65324631500041 13.649502954921932, 52.66224632400042 13.630797789757867, 52.66224632400042 13.649502954921932, 52.65324631500041 13.630797789757867))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.649502954921932,13.668208120085996,52.65774631950042,13.658855537503964,24.5426322667494,False,31.3447712693475,"POLYGON ((52.65324631500041 13.649502954921932, 52.65324631500041 13.668208120085996, 52.66224632400042 13.649502954921932, 52.66224632400042 13.668208120085996, 52.65324631500041 13.649502954921932))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.668208120085996,13.68691328525006,52.65774631950042,13.677560702668028,25.451013736769337,False,29.58306707766883,"POLYGON ((52.65324631500041 13.668208120085996, 52.65324631500041 13.68691328525006, 52.66224632400042 13.668208120085996, 52.66224632400042 13.68691328525006, 52.65324631500041 13.668208120085996))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.68691328525006,13.705618450414123,52.65774631950042,13.696265867832093,26.388674734640283,False,27.99350404706751,"POLYGON ((52.65324631500041 13.68691328525006, 52.65324631500041 13.705618450414123, 52.66224632400042 13.68691328525006, 52.66224632400042 13.705618450414123, 52.65324631500041 13.68691328525006))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.705618450414123,13.72432361557819,52.65774631950042,13.714971032996155,27.35260421563939,False,26.5541501179552,"POLYGON ((52.65324631500041 13.705618450414123, 52.65324631500041 13.72432361557819, 52.66224632400042 13.705618450414123, 52.66224632400042 13.72432361557819, 52.65324631500041 13.705618450414123))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52.65324631500041,52.66224632400042,13.72432361557819,13.743028780742254,52.65774631950042,13.733676198160222,28.34012184389865,False,25.24625823435464,"POLYGON ((52.65324631500041 13.72432361557819, 52.65324631500041 13.743028780742254, 52.66224632400042 13.72432361557819, 52.66224632400042 13.743028780742254, 52.65324631500041 13.72432361557819))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
