lat_center,lng_center,grid_in_location,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
51.079039688550694,11.04409772790974,True,6.429982070028388e-37,0.0005905198354569151,0.0,0.0,0.0,0.09786108346198351
51.079039688550694,11.045527386988304,True,1.272485086849167e-37,0.000938931552649197,0.0,0.0,0.0,0.09809889890019048
51.079039688550694,11.062683295931073,True,2.0312620598979628e-47,1.5326744815867228e-06,0.0,0.0,0.0,0.09745905840692967
51.079039688550694,11.064112955009637,True,2.4337847224306147e-48,2.0453608491947032e-07,0.0,0.0,0.0,0.0974581518593045
51.079039688550694,11.065542614088201,True,3.2982965844171176e-49,1.761946138922791e-08,0.0,0.0,0.0,0.09745802427559666
51.07813968765069,11.04409772790974,True,8.877827336992128e-38,0.0030538958273863205,0.0,0.0,0.0,0.09954251038330003
51.07813968765069,11.045527386988304,True,1.7569104879377045e-38,0.004997394793416179,0.0,0.0,0.0,0.10086908476485594
51.07813968765069,11.054105341459689,True,4.556170142710547e-43,0.005382546432975036,0.0,0.0,0.0,0.10113197777739855
51.07813968765069,11.055535000538253,True,6.814600948655946e-44,0.004301334589885603,0.0,0.0,0.0,0.1003939748470408
51.07813968765069,11.056964659616817,True,9.792851408161475e-45,0.0018519601266186844,0.0,0.0,0.0,0.09872210495124933
51.07813968765069,11.058394318695381,True,1.3520921935190249e-45,0.00045794366573169345,0.0,0.0,0.0,0.09777059092587398
51.07813968765069,11.059823977773945,True,1.793633336363936e-46,9.898072926492837e-05,0.0,0.0,0.0,0.09752557354033986
51.07813968765069,11.06125363685251,True,2.2861844123496284e-47,2.4472575352533512e-05,0.0,0.0,0.0,0.09747471649851744
51.07813968765069,11.062683295931073,True,2.8012995314683736e-48,5.0034106873911816e-06,0.0,0.0,0.0,0.09746142742786369
51.07813968765069,11.064112955009637,True,3.3181662462929607e-49,6.631090197520612e-07,0.0,0.0,0.0,0.0974584648675016
51.07813968765069,11.065542614088201,True,4.0287985618833315e-50,5.6893131207319894e-08,0.0,0.0,0.0,0.09745805108263138
51.07723968675069,11.04409772790974,True,1.1776938789508427e-38,0.007622914370130306,0.0,0.0,0.0,0.10266118605722625
51.07723968675069,11.045527386988304,True,2.330641715167039e-39,0.012914174155011535,0.0,0.0,0.0,0.10627284204442713
51.07723968675069,11.046957046066868,True,4.43146044048666e-40,0.018390565530751274,0.0,0.0,0.0,0.11001086332944512
51.07723968675069,11.048386705145433,True,8.095552868533785e-41,0.02505900189488425,0.0,0.0,0.0,0.11456253894148079
51.07723968675069,11.049816364223997,True,1.4209357467753862e-41,0.030597194429437924,0.0,0.0,0.0,0.11834274385276564
51.07723968675069,11.05124602330256,True,2.3962419984132896e-42,0.022823029501202664,0.0,0.0,0.0,0.11303633092842302
51.07723968675069,11.052675682381125,True,3.882533790772751e-43,0.01279017801209791,0.0,0.0,0.0,0.10618820597850888
51.07723968675069,11.054105341459689,True,6.044051775590654e-44,0.010000107761492481,0.0,0.0,0.0,0.10428378730791125
51.07723968675069,11.055535000538253,True,9.040022466055214e-45,0.006956525517784745,0.0,0.0,0.0,0.1022063289180522
51.07723968675069,11.056964659616817,True,1.2990901643331075e-45,0.002852664402865043,0.0,0.0,0.0,0.09940515581959823
51.07723968675069,11.058394318695381,True,1.7936495509770415e-46,0.0007693904881721545,0.0,0.0,0.0,0.09798317523031047
51.07723968675069,11.059823977773945,True,2.3793837140238223e-47,0.00020128894737973335,0.0,0.0,0.0,0.09759540607616621
51.07723968675069,11.06125363685251,True,3.0326344926497706e-48,5.370067438651991e-05,0.0,0.0,0.0,0.09749466672647114
51.07723968675069,11.062683295931073,True,3.713679995506056e-49,1.0823577321248788e-05,0.0,0.0,0.0,0.09746540009987835
51.07723968675069,11.064112955009637,True,4.369360435780217e-50,1.4205965029337573e-06,0.0,0.0,0.0,0.09745898190584693
51.07723968675069,11.065542614088201,True,4.939243745128883e-51,1.213394180817315e-07,0.0,0.0,0.0,0.0974580950717431
51.07723968675069,11.066972273166765,True,5.364540174630275e-52,8.482860931637489e-09,0.0,0.0,0.0,0.09745801803922592
51.07723968675069,11.06840193224533,True,5.598018605810276e-53,6.447100086080067e-09,0.0,0.0,0.0,0.09745801664967634
51.07723968675069,11.069831591323894,True,5.612629715994384e-54,1.7943951773549712e-08,0.0,0.0,0.0,0.09745802449708411
51.07723968675069,11.071261250402458,True,5.406661808588979e-55,4.3082868567642406e-08,0.0,0.0,0.0,0.09745804165615833
51.076339685850684,11.04409772790974,True,1.5011935615214154e-39,0.012932134660937839,5.7810562582561535e-15,0.0,0.0,0.10628510134966256
51.076339685850684,11.045527386988304,True,2.970938066596279e-40,0.02147531865891326,7.349162856268373e-15,0.0,0.0,0.11211642373610346
51.076339685850684,11.046957046066868,True,5.649142267089075e-41,0.02965801785999991,7.96125308043269e-15,0.0,0.0,0.11770168996051246
51.076339685850684,11.048386705145433,True,1.0320588470425943e-41,0.03831026841630165,7.349162856268373e-15,0.0,0.0,0.12360745792407288
51.076339685850684,11.049816364223997,True,1.8115934872255646e-42,0.04375785570314878,5.7810562582561535e-15,0.0,0.0,0.12732581839780208
51.076339685850684,11.05124602330256,True,3.0552942305255817e-43,0.031435126093973725,3.8751578971688855e-15,0.0,0.0,0.11891469099506
51.076339685850684,11.052675682381125,True,4.950891823883625e-44,0.0169581350462658,2.213525314708181e-15,0.0,0.0,0.10903312903820597
51.076339685850684,11.054105341459689,True,7.708229232833377e-45,0.012124190682732204,1.0774384405587134e-15,0.0,0.0,0.10573362290693632
