lat_center,lng_center,grid_in_location,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
49.07384580709997,12.13200629308083,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.07384580709997,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.072045805299965,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.07024580349997,12.13200629308083,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.07024580349997,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.07024580349997,12.137495988711809,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.068445801699966,12.13200629308083,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.068445801699966,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.068445801699966,12.137495988711809,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.115537206187897,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.118282054003386,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.121026901818874,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.12926144526534,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.13200629308083,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06664579989997,12.137495988711809,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.10730266274143,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.11004751055692,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.112792358372408,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.115537206187897,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.118282054003386,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.121026901818874,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.123771749634365,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.126516597449852,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.12926144526534,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06484579809997,12.13200629308083,True,0.0,-0.8,-3.111588693937782,-2.0,0.0,0.1642763657213654
49.06484579809997,12.134751140896318,True,0.0,-0.8,-3.0428122021703925,-2.0,0.0,0.16906101824281
49.06484579809997,12.137495988711809,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.099068119294964,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.101812967110453,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.104557814925942,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.10730266274143,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.11004751055692,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.112792358372408,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.115537206187897,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.118282054003386,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.121026901818874,True,0.0,-0.8,-3.0,-2.0,-0.10779196907138412,0.16454049680363525
49.06304579629997,12.123771749634365,True,0.0,-0.8,-3.0,-2.0,-0.15640769007839878,0.16115839157958894
49.06304579629997,12.126516597449852,True,0.0,-0.8,-2.927543887339752,-2.0,-0.10779196907138412,0.16958113370187133
49.06304579629997,12.12926144526534,True,0.0,-0.8,-1.5133707076096798,-2.0,0.0,0.2754614163338009
49.06304579629997,12.13200629308083,True,0.0,-0.8,-2.7974678632284813,-2.0,0.0,0.1861291672538241
49.06304579629997,12.134751140896318,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06304579629997,12.137495988711809,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.096323271479475,True,0.0,-0.8,-3.0,-2.0,-0.137064431295199,0.16250406609033619
49.06124579449997,12.099068119294964,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.101812967110453,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.104557814925942,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.10730266274143,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.11004751055692,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.112792358372408,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.115537206187897,True,0.0,-0.8,-3.0,-2.0,0.0,0.17203938346323983
49.06124579449997,12.118282054003386,True,0.0,-0.8158653981762833,-3.0,-2.0,-0.02723186837316949,0.16904118684453723
49.06124579449997,12.121026901818874,True,0.0,-0.8157633846945955,-3.0,-2.0,-0.25668927452623097,0.1530853590660063
