lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,negative_street_motorway,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,negative_street_secondary,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_public_transport_rail,social_life_night_life,comfort_green_natural,negative_street_primary,mobility_bike_infraestructure,comfort_green_forests,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,negative_warehouse,negative_retail,activities_post,negative_railway,negative_industrial,comfort_green_parks,negative_supermarket,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
43.638708372000096,43.64770838100011,3.8070597,3.8168970790683687,43.6432083765001,3.811978389534184,5.680052979122581,False,152.46097370282772,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.638708372000096,43.64770838100011,3.8168970790683687,3.8267344581367375,43.6432083765001,3.821815768602553,5.058829594413025,True,147.80559496778122,[0.],[0.],[0.],[0.06666667],[0.],[0.],[0.],[0.],[0.],[0.14661654],[0.],[0.],[0.],[0.],[0.03846154],[0.],[0.06010929],[0.],[0.],[0.62790698],[0.15075377],[0.01510991],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.04524887],[0.],0.0018887386609894,0.0982243226649082,0.035042735042735,0.0,0.0183270676691729,0.14415263830183392
43.638708372000096,43.64770838100011,3.8267344581367375,3.8365718372051054,43.6432083765001,3.831653147670922,4.491584012682781,True,141.53705072946687,[0.],[0.2],[0.],[0.46666667],[0.],[0.],[0.02631579],[0.],[0.],[0.36090226],[0.],[0.2],[0.],[0.],[0.42307692],[0.],[0.05464481],[0.],[0.03921569],[0.],[0.03015075],[0.11164797],[0.],[0.],[0.],[0.69230769],[0.],[0.],[0.],[0.80952381],[0.01357466],[0.],0.0389559959222699,0.0109300247939441,0.3096530920060332,0.056578947368421,0.2328417196838249,0.09035859919441672
43.638708372000096,43.64770838100011,3.8365718372051054,3.846409216273475,43.6432083765001,3.8414905267392903,4.001338795291304,True,132.90339254574562,[0.],[0.],[0.],[0.2],[0.27272727],[0.],[0.02631579],[0.],[0.],[0.12030075],[0.],[0.],[0.],[0.],[0.19230769],[0.],[0.30054645],[0.08791209],[0.03921569],[0.23255814],[0.11557789],[0.01510991],[0.],[0.],[0.],[0.2],[0.],[0.],[0.],[0.61904762],[0.04524887],[0.],0.0359796477518985,0.0771034828719813,0.1438411261940674,0.006578947368421,0.1284075573549258,0.11079597196673521
43.638708372000096,43.64770838100011,3.846409216273475,3.856246595341844,43.6432083765001,3.85132790580766,3.61951827718669,True,120.95925013976866,[0.],[0.],[0.],[0.13333333],[0.],[0.],[0.],[0.],[0.],[0.27067669],[0.],[0.],[0.],[0.],[0.07692308],[0.],[0.02185792],[0.40659341],[0.05882353],[0.69767442],[0.18090452],[0.01510991],[0.],[0.13207547],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0018887386609894,0.1147235929347886,0.0896933132227249,0.0,0.0846587622903412,0.12180423576634271
43.638708372000096,43.64770838100011,3.856246595341844,3.8660839744102127,43.6432083765001,3.861165284876028,3.383035352516957,True,105.13191575273594,[0.],[0.],[0.],[0.53333333],[0.],[0.],[0.],[0.02531646],[0.],[0.36842105],[0.],[0.],[0.],[0.],[0.26923077],[0.],[0.],[0.],[0.],[0.],[0.10050251],[0.11164797],[0.],[0.],[0.],[0.],[0.],[0.25],[0.],[0.],[0.13574661],[0.],0.0452059959222699,0.0290628416215398,0.2675213675213675,0.0,0.0460526315789473,0.1990788346180949
43.638708372000096,43.64770838100011,3.8660839744102127,3.8759213534785815,43.6432083765001,3.871002663944397,3.3230647135462896,True,86.62025067968695,[0.35714286],[0.],[0.],[0.33333333],[0.],[0.],[0.],[0.08860759],[0.],[0.14285714],[0.],[0.],[0.],[0.],[0.15384615],[0.],[0.16393443],[0.],[0.03921569],[0.],[0.01005025],[0.01510991],[0.09090909],[0.09433962],[0.],[0.],[0.],[0.],[0.],[0.],[0.2081448],[0.],0.0132523750246257,0.1024688387318839,0.175465057817999,0.0,0.0178571428571428,0.20118131784511684
43.638708372000096,43.64770838100011,3.8759213534785815,3.8857587325469503,43.6432083765001,3.880840043012766,3.4488266478098635,True,68.76731247158136,[0.14285714],[0.],[0.],[0.],[0.],[0.],[0.],[0.11392405],[0.],[0.],[0.],[0.4],[0.],[0.],[0.],[0.],[1.],[0.],[0.01960784],[0.25581395],[0.15075377],[0.],[0.],[0.],[0.3],[0.],[0.],[0.],[0.],[0.],[0.08597285],[0.],0.0,0.2277024185001533,0.0065359477124183,0.1,0.0,0.2297978265308513
43.638708372000096,43.64770838100011,3.8857587325469503,3.895596111615319,43.6432083765001,3.890677422081135,3.7416395675035714,False,54.32144234823883,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.638708372000096,43.64770838100011,3.895596111615319,3.905433490683688,43.6432083765001,3.900514801149504,4.166430520273082,False,43.67157254711529,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.638708372000096,43.64770838100011,3.905433490683688,3.9152708697520566,43.6432083765001,3.910352180217872,4.687455075087477,False,35.98866131454949,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.638708372000096,43.64770838100011,3.9152708697520566,3.9251082488204254,43.6432083765001,3.920189559286241,5.276281075764343,False,30.371109872973708,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.638708372000096,43.64770838100011,3.9251082488204254,3.934945627888794,43.6432083765001,3.93002693835461,5.912686692734819,False,26.159451528692298,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.62970836300008,43.638708372000096,3.8070597,3.8168970790683687,43.634208367500094,3.811978389534184,5.159710586317903,False,159.98545037630242,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.62970836300008,43.638708372000096,3.8168970790683687,3.8267344581367375,43.634208367500094,3.821815768602553,4.466583612167947,True,156.2592353235139,[0.],[0.2],[0.],[0.66666667],[0.09090909],[0.],[0.02631579],[0.],[0.],[0.28947368],[0.],[0.],[0.],[0.],[0.53846154],[0.],[0.],[0.],[0.01960784],[0.27906977],[0.03015075],[0.11164797],[0.18181818],[0.],[0.],[0.],[0.09],[0.5],[0.],[0.],[0.16289593],[0.],0.135546905013179,0.0524573832013905,0.40824534942182,0.006578947368421,0.0474342105263157,0.29291246137478505
43.62970836300008,43.638708372000096,3.8267344581367375,3.8365718372051054,43.634208367500094,3.831653147670922,3.812102811224989,True,150.972747729057,[0.],[1.],[0.],[0.],[0.09090909],[0.],[0.],[0.26582278],[0.125],[0.28947368],[0.],[0.],[0.],[0.],[0.03846154],[0.],[0.06557377],[0.],[0.03921569],[0.],[0.],[0.82497309],[0.09090909],[0.32075472],[0.],[0.],[0.],[0.],[0.],[0.],[0.57013575],[0.],0.250848909513373,0.1358096687654885,0.0258924082453494,0.03125,0.0361842105263157,0.2433108015005409
43.62970836300008,43.638708372000096,3.8365718372051054,3.846409216273475,43.634208367500094,3.8414905267392903,3.219920720635052,True,143.06919610339773,[0.07142857],[0.],[0.],[0.06666667],[0.18181818],[0.],[0.01315789],[0.01265823],[0.],[0.20676692],[0.],[0.],[0.],[0.],[0.19230769],[0.],[0.10928962],[0.45604396],[0.03921569],[0.25581395],[0.],[0.11164797],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.09502262],[0.],0.0366832686495427,0.0604681105206414,0.0993966817496229,0.0032894736842105,0.0828513591671486,0.12076760570386015
43.62970836300008,43.638708372000096,3.846409216273475,3.856246595341844,43.634208367500094,3.85132790580766,2.730870563464181,True,130.65412287417865,[0.35714286],[0.],[0.],[0.06666667],[0.09090909],[0.],[0.05263158],[0.],[0.],[0.02255639],[0.],[0.],[0.],[0.33333333],[0.15384615],[0.],[0.],[0.41208791],[0.01960784],[0.],[0.],[0.11920292],[0.],[0.],[0.],[0.],[0.],[0.25],[0.],[0.],[0.11764706],[0.],0.0991806682830677,0.0527544351073762,0.0800402212166918,0.0131578947368421,0.0543305378831694,0.15794764371857617
43.62970836300008,43.638708372000096,3.856246595341844,3.8660839744102127,43.634208367500094,3.861165284876028,2.408614050827935,True,111.1615411292468,[0.78571429],[0.],[0.],[0.4],[0.],[0.],[0.01315789],[0.06329114],[0.],[0.03007519],[0.],[0.],[0.],[0.],[0.23076923],[0.],[0.],[0.01648352],[0.23529412],[0.],[0.],[0.88079708],[0.09090909],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.239819],[0.],0.1214632711108716,0.1209804921644087,0.2886877828054299,0.0032894736842105,0.0058198380566801,0.2982971244214161
43.62970836300008,43.638708372000096,3.8660839744102127,3.8759213534785815,43.634208367500094,3.871002663944397,2.323616212881657,True,85.16777808856865,[1.],[0.],[0.],[0.13333333],[0.],[0.],[0.07894737],[0.53164557],[0.125],[0.03759398],[0.],[0.],[0.],[0.],[0.07692308],[0.],[0.],[0.],[0.15686275],[0.],[0.03517588],[0.12675788],[0.],[0.],[0.],[0.],[0.02],[0.],[0.],[0.],[0.04072398],[0.],0.0158447345832594,0.1786161589908545,0.1223730517848165,0.0509868421052631,0.0071992481203007,0.23676751276308117
43.62970836300008,43.638708372000096,3.8759213534785815,3.8857587325469503,43.634208367500094,3.880840043012766,2.5001931958953434,True,60.91806973690961,[0.],[0.],[0.],[0.33333333],[0.09090909],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.19230769],[0.],[0.],[0.],[0.01960784],[0.],[0.],[0.05582398],[0.],[0.0754717],[0.],[0.],[0.],[0.5],[0.],[0.],[0.30316742],[0.],0.0808416343247713,0.0420710132141874,0.1817496229260935,0.0,0.0,0.21905257459642283
43.62970836300008,43.638708372000096,3.8857587325469503,3.895596111615319,43.634208367500094,3.890677422081135,2.8908031358082,False,44.21397138449348,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00755495],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0009443693304947,0.0,0.0,0.0,0.0,0.1087092286542737
43.62970836300008,43.638708372000096,3.895596111615319,3.905433490683688,43.634208367500094,3.900514801149504,3.4229406268310103,False,33.69955229627563,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.62970836300008,43.638708372000096,3.905433490683688,3.9152708697520566,43.634208367500094,3.910352180217872,4.041077240550234,False,26.900051779495143,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
43.62970836300008,43.638708372000096,3.9152708697520566,3.9251082488204254,43.634208367500094,3.920189559286241,4.711484998714065,False,22.262996287938773,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.10836613109123026
