lat_center,lng_center,grid_in_location,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
48.64396115209996,7.806465697253319,True,1.1818121614446127e-14,0.004161115413959931,0.0,0.0,0.0,0.07938177191399527
48.64396115209996,7.809185894891327,True,2.202590314601616e-15,0.0017744528695494328,0.0,0.0,0.0,0.07780196422597453
48.64396115209996,7.811906092529334,True,3.498097245330614e-16,0.0021853040971580033,0.0,0.0,0.005,0.0747642609993295
48.64396115209996,7.814626290167341,True,4.7341598148603327e-17,0.005438146481865141,0.0,0.0,0.015,0.0702981032269002
48.64216115029996,7.79558490670129,True,2.3614922097827514e-11,0.026984185370346615,0.0,0.0,0.0,0.09448908631121501
48.64216115029996,7.803745499615312,True,6.452475770154746e-13,0.014138418161759045,0.0,0.0,0.0,0.08598606527106635
48.64216115029996,7.806465697253319,True,1.41123315120399e-13,0.005926813924493002,0.0,0.0,0.0,0.08055054379940185
48.64216115029996,7.809185894891327,True,2.630171335085135e-14,0.0018526742379769987,0.0,0.0,0.0,0.07785374143240716
48.64036114849996,7.792864709063282,True,5.793337894673385e-10,0.02909097662366936,0.0,0.0,0.0,0.09588363867671992
48.64036114849996,7.79558490670129,True,2.4029775603078695e-10,0.02299300729514865,0.0,0.0,0.0,0.09184719901136118
48.64036114849996,7.801025301977305,True,2.558173971272815e-11,0.013887617846015108,0.0,0.0,0.0,0.08582005259847392
48.64036114849996,7.803745499615312,True,6.565829190492441e-12,0.009292222591604631,0.0,0.0,0.0,0.08277821461453846
48.64036114849996,7.806465697253319,True,1.4360248916585352e-12,0.004940677304142791,0.0,0.0,0.0025,0.07824295932536289
48.63856114669996,7.792864709063282,True,5.023483038670578e-09,0.024913074112761193,0.0,0.0,0.0,0.09311815534474918
48.63856114669996,7.79558490670129,True,2.0836549215628204e-09,0.018242801067274488,0.0,0.0,0.0,0.08870288796333528
48.63856114669996,7.798305104339297,True,7.364775876128336e-10,0.013432155541633925,0.0,0.0,0.0,0.08551856811392936
48.63856114669996,7.801025301977305,True,2.2182278659204714e-10,0.0076742668185743775,0.0,0.0,0.0,0.08170723847883714
48.63856114669996,7.803745499615312,True,5.693320875271763e-11,0.006114233813926119,0.0,0.0,0.0,0.08067460301029752
48.63856114669996,7.806465697253319,True,1.2451969516551227e-11,0.007386265566256472,0.0,0.0,0.005,0.07820694247638302
48.63676114489997,7.79558490670129,True,1.5396243106240622e-08,0.009036656610548999,0.0,0.0,0.0,0.08260905756722918
48.63676114489997,7.798305104339297,True,5.4418742104763405e-09,0.008416629817510967,0.0,0.0,0.0,0.0821986355648816
48.63676114489997,7.801025301977305,True,1.639061014149758e-09,0.00835498979026786,0.0,0.0,0.0,0.0821578315572645
