lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
48.617861126000115,48.63586114400013,7.6881371,7.777494996952565,48.62686113500013,7.732816048476282,6.696429037702687,False,122.13369430435095,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
48.5998611080001,48.617861126000115,7.6881371,7.777494996952565,48.6088611170001,7.732816048476282,4.908706689433225,False,132.88265337955607,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
48.58186109000008,48.5998611080001,7.6881371,7.777494996952565,48.590861099000094,7.732816048476282,3.370568267717868,True,150.68546390314654,[0.],[1.],[1.],[0.67612293],[0.91666667],[0.85714286],[0.11373708],[0.],[1.],[0.28806584],[0.],[1.],[1.],[0.8125],[0.],[0.08333333],[0.69230769],[0.89878543],[1.],[1.],[1.],[0.50248756],[0.66666667],[0.],[0.14218009],[0.81],[1.],[0.72],[0.45061728],[0.83092784],[1.],[1.],0.902014652014652,0.5191851000770015,0.8287076438140267,0.8369880229419702,0.342335390946502
48.563861072000066,48.58186109000008,7.6881371,7.777494996952565,48.57286108100007,7.732816048476282,2.576460578070273,True,177.35291733542257,[0.],[0.79142857],[0.83333333],[1.],[1.],[1.],[0.31462334],[0.],[0.66666667],[1.],[0.],[0.4916388],[0.9],[1.],[0.05128205],[1.],[1.],[1.],[0.42857143],[0.95575221],[0.85811733],[1.],[0.66666667],[0.],[1.],[1.],[0.],[1.],[0.45061728],[1.],[1.],[0.85517241],0.7583333333333334,0.7156753114813523,0.9852507374631267,1.0,0.35004667574931725
48.54586105400005,48.563861072000066,7.6881371,7.777494996952565,48.55486106300006,7.732816048476282,3.1508185209408555,True,205.128505634058,[1.],[0.65142857],[0.16666667],[0.08510638],[0.],[0.42857143],[1.],[0.],[0.2962963],[0.],[0.],[0.75250836],[0.18],[0.015625],[1.],[0.5],[0.07692308],[0.05263158],[0.71428571],[0.53097345],[0.45293315],[0.49253731],[1.],[0.],[0.61611374],[0.5],[0.],[0.24],[1.],[0.40103093],[1.],[0.28965517],0.39355718355718355,0.6294501603857552,0.3720266114353857,0.0770641447368421,0.4006801890795603
48.52786103600003,48.54586105400005,7.6881371,7.777494996952565,48.53686104500004,7.732816048476282,4.607521586711493,False,224.54712491094654,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
48.50986101800002,48.52786103600003,7.6881371,7.777494996952565,48.51886102700003,7.732816048476282,6.367334023801455,False,236.30269580515943,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
48.491861,48.50986101800002,7.6881371,7.777494996952565,48.500861009000005,7.732816048476282,8.238247358988675,False,243.60426887878998,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
