lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
48.60256111070041,48.60346111160041,7.714944469085768,7.719412363933396,48.60301111115041,7.717178416509581,5.129470614604783,True,147.86565143469394,[0.],[0.13550664],[0.],[0.],[7.69177277e-05],[0.02892478],[0.024572],[0.],[0.10790974],[0.],[0.],[0.00016872],[0.],[0.],[0.],[0.],[1.00103032e-07],[0.00221629],[7.85844126e-06],[0.14817897],[0.],[0.],[0.],[0.],[0.],[0.26659883],[2.63095705e-13],[2.79502619e-08],[0.04765628],[0.06501486],[0.],[0.00056071],0.0171043276567938,0.0250735629178293,0.1382592656343895,0.000573309938129,0.0059781250214023,0.15510536647807893
48.60256111070041,48.60346111160041,7.719412363933396,7.723880258781024,48.60301111115041,7.72164631135721,4.896398384070618,True,145.43283702334782,[0.],[0.16495522],[0.],[0.],[0.00031795],[0.03319017],[0.03551143],[0.],[0.13475362],[0.],[0.],[0.00205544],[0.],[0.],[0.],[0.],[4.55443935e-07],[0.00020564],[1.19074653e-05],[0.12907307],[0.],[0.],[0.],[0.],[1.26386523e-08],[0.11341883],[5.40512555e-13],[2.07867612e-08],[0.09282176],[0.06314732],[0.],[0.],0.0209930301759471,0.0292917651023985,0.0808306333723289,0.0001309030921348,0.0118596499931425,0.13969704785611517
48.60256111070041,48.60346111160041,7.723880258781024,7.728348153628652,48.60301111115041,7.726114206204837,4.674821755792166,False,142.65829009571766,[0.],[0.13128028],[0.],[0.],[0.00112683],[0.0385397],[0.05224544],[0.],[0.10790047],[0.],[0.],[0.00921186],[0.],[0.],[0.],[0.],[1.76818156e-06],[3.07929911e-06],[1.58353427e-05],[0.0999878],[0.],[0.],[0.],[0.],[1.30435364e-06],[0.03477253],[9.46260466e-13],[3.82325887e-08],[0.11592035],[0.05500992],[0.],[0.],0.0183052425374235,0.0265058651131974,0.0449201085133197,0.0002824858187289,0.0156415252312417,0.11926462547915676
48.60256111070041,48.60346111160041,7.728348153628652,7.73281604847628,48.60301111115041,7.730582101052466,4.4664519175785244,False,139.48073974943563,[0.],[0.06757547],[0.],[0.],[0.00342438],[0.04528263],[0.07605908],[0.],[0.05539762],[2.26298575e-07],[0.],[0.01518778],[0.],[0.],[0.],[0.],[5.85543916e-06],[0.],[1.99043935e-05],[0.06829417],[0.],[0.],[0.],[0.],[2.33980534e-05],[0.00597164],[1.41165473e-12],[3.90127776e-07],[0.09282176],[0.04477016],[0.],[0.],0.012585762483098,0.0209386674872117,0.0247552688752255,0.0008561917344521,0.0135012206727139,0.10455622733385547
48.60256111070041,48.60346111160041,7.73281604847628,7.737283943323908,48.60301111115041,7.735049995900093,4.273221266548826,False,135.8299505005141,[0.],[0.02261577],[0.],[0.],[0.00892451],[0.05381532],[0.10780618],[0.],[0.01823645],[1.06280259e-05],[0.],[0.00921186],[0.],[0.],[0.],[0.],[1.65353906e-05],[0.],[3.0671971e-05],[0.04109674],[0.],[0.],[0.],[0.],[0.00027471],[0.00043834],[1.79456488e-12],[4.14957823e-06],[0.04765628],[0.03888949],[0.],[0.],0.0090085381912906,0.0188463129334911,0.0138450273068915,0.002232165043344,0.0071098453197622,0.10366135522472215
48.60256111070041,48.60346111160041,7.737283943323908,7.741751838171536,48.60301111115041,7.739517890747722,4.097272292237112,False,131.6289142218565,[0.],[0.00540842],[0.],[0.],[0.01994696],[0.06456454],[0.14757801],[0.],[0.0038492],[0.00015538],[0.],[0.00205544],[0.],[0.],[0.],[0.],[3.98112903e-05],[0.],[8.13077231e-05],[0.0224393],[0.],[0.],[0.],[0.],[0.00215821],[0.],[1.94402893e-12],[3.47326936e-05],[0.01568811],[0.0436057],[0.],[0.],0.0085566939224457,0.0220924061737048,0.0074797673986003,0.0049954226881339,0.0022373673157063,0.11168256419386872
48.60256111070041,48.60346111160041,7.741751838171536,7.7462197330191636,48.60301111115041,7.743985785595349,3.940920383441672,False,126.79980035335026,[0.],[0.00276863],[0.],[0.],[0.03823266],[0.07791664],[0.19451578],[0.],[0.00052093],[0.00129142],[0.],[0.00016872],[0.],[0.],[0.],[0.],[8.17095817e-05],[0.],[0.0003028],[0.01301755],[0.],[0.00114186],[0.],[0.],[0.01170948],[0.],[1.79456488e-12],[0.00022648],[0.00331132],[0.06232226],[0.],[0.],0.0098149100008618,0.0303067579856607,0.0043391827842872,0.0096147869381446,0.0005964327598611,0.12470532631495557
48.60256111070041,48.60346111160041,7.7462197330191636,7.750687627866791,48.60301111115041,7.748453680442978,3.806581102887368,False,121.27599776489495,[0.],[0.00789866],[0.],[0.],[0.06283481],[0.09412855],[0.24684503],[0.],[4.56296039e-05],[0.0059573],[0.],[0.],[0.],[0.],[0.],[0.],[0.00014295],[0.],[0.00112369],[0.01189819],[0.],[0.0149647],[0.],[0.],[0.04548605],[0.],[1.41165473e-12],[0.00115018],[0.00044814],[0.0938139],[0.],[0.],0.0117896411881283,0.0455702264288306,0.0039660629315159,0.0159962472518599,0.0008006792619135,0.14574291306823575
48.60256111070041,48.60346111160041,7.750687627866791,7.7551555227144195,48.60301111115041,7.752921575290605,3.696655097922048,False,115.02230288747153,[0.],[0.0249205],[0.],[0.],[0.08852888],[0.11322084],[0.30215562],[0.],[1.0173945e-05],[0.01495389],[0.],[0.],[0.],[0.],[0.],[0.],[0.00021314],[0.],[0.00368539],[0.01853661],[0.],[0.08047502],[0.],[0.],[0.131615],[0.],[9.46260466e-13],[0.00454904],[3.88869441e-05],[0.13246813],[0.],[0.00560707],0.0141805189380821,0.0756585271622635,0.0061788711934154,0.023269480756275,0.0018740975142334,0.1844306381605928
48.60256111070041,48.60346111160041,7.7551555227144195,7.759623417562047,48.60301111115041,7.757389470138234,3.61337115888312,False,108.06256615977384,[0.],[0.06172729],[0.],[0.],[0.10689874],[0.13486304],[0.35786346],[0.],[8.82624767e-05],[0.02015428],[0.],[0.],[0.],[0.],[0.],[0.],[0.00027085],[0.],[0.01039124],[0.03389422],[0.],[0.22788598],[0.],[0.],[0.28985772],[0.],[5.40512555e-13],[0.01401203],[2.16359173e-06],[0.1720824],[0.],[0.04143097],0.0169027698035452,0.1290265647232346,0.0112980735258516,0.0302276929026582,0.0025195554463026,0.2518069822115172
48.60256111070041,48.60346111160041,7.759623417562047,7.7640913124096755,48.60301111115041,7.761857364985861,3.558600336018047,False,100.5074280143016,[0.],[0.11911841],[0.],[0.],[0.11059241],[0.15827586],[0.41169346],[0.],[0.00065218],[0.01446687],[0.],[0.],[0.],[0.],[0.],[0.],[0.00029333],[0.],[0.02502654],[0.06033175],[0.],[0.48378703],[0.],[0.],[0.4814738],[0.00249913],[2.63095705e-13],[0.0336131],[0.],[0.21284095],[0.],[0.01143229],0.0199026717678665,0.193930276680851,0.0209436267952543,0.0360513776635361,0.0018083583558556,0.33544745966986317
48.60256111070041,48.60346111160041,7.7640913124096755,7.768559207257303,48.60301111115041,7.76632525983349,3.5336687130112,True,92.56621615749536,[0.],[0.17948384],[0.],[0.],[0.09799163],[0.18218591],[0.46196671],[0.],[0.00308983],[0.00550531],[0.],[0.],[0.],[0.],[0.],[0.],[0.00027073],[4.05928419e-05],[0.05139882],[0.10013803],[0.],[0.71661839],[0.],[0.],[0.58810056],[0.03044565],[1.09127603e-13],[0.06279755],[0.],[0.2667282],[0.],[0.04304287],0.0231933081948798,0.2563710430630815,0.0435278910146897,0.0402074418053519,0.0006881640848844,0.42023281431946563
48.60256111070041,48.60346111160041,7.768559207257303,7.7730271021049315,48.60301111115041,7.770793154681117,3.5392069447650014,True,84.52575701996055,[0.],[0.20514888],[0.],[0.],[0.07433595],[0.20487055],[0.50751372],[0.],[0.00938607],[0.00110789],[0.],[0.],[0.],[0.],[0.],[0.],[0.00021293],[0.00077171],[0.08997321],[0.15262363],[0.],[0.58128892],[0.00528899],[0.],[0.51810085],[0.13989057],[3.85716621e-14],[0.09136989],[0.],[0.35367705],[0.],[0.00582522],0.0274698175373142,0.2512808735529181,0.0975047353291167,0.041619389332784,0.000138486179624,0.43482438027869785
48.60256111070041,48.60346111160041,7.7730271021049315,7.777494996952559,48.60301111115041,7.775261049528746,3.575073429322737,True,76.69459428486334,[0.],[0.17177246],[0.],[0.],[0.04825977],[0.22431628],[0.54719377],[0.],[0.01828156],[0.00011774],[0.],[0.],[0.],[0.],[0.],[0.],[0.00014272],[0.00559316],[0.13421978],[0.21087993],[0.00042488],[0.23438484],[0.06443308],[0.],[0.32750022],[0.27034735],[1.16175614e-14],[0.10353565],[0.],[0.48499361],[0.],[0.],0.0383967047295189,0.2111182986741868,0.1604090951597527,0.0393471454711346,6.782722068081128e-05,0.41530684514112026
48.60256111070041,48.60346111160041,7.777494996952559,7.7819628918001875,48.60301111115041,7.779728944376373,3.64037185655139,True,69.33634082149399,[0.],[0.10822201],[0.],[0.],[0.02680266],[0.23848474],[0.57923362],[0.],[0.02283091],[6.59668123e-06],[0.],[3.74540395e-06],[0.],[0.],[0.],[0.],[8.15160489e-05],[0.01878809],[0.17062494],[0.26109902],[0.01612205],[0.04297158],[0.28876903],[0.],[0.14909374],[0.36729411],[2.98177233e-15],[0.09136989],[0.],[0.64311076],[0.],[0.],0.0687707752166751,0.1881396268374249,0.2094643775104196,0.034240160450716,0.0020165494626762,0.42561465510042085
48.60256111070041,48.60346111160041,7.7819628918001875,7.786430786647815,48.60301111115041,7.784196839224002,3.7335582870805166,True,62.62496461772271,[0.],[0.06890411],[0.],[0.],[0.01272946],[0.24564444],[0.60078346],[0.],[0.01828156],[0.],[0.],[4.5628361e-05],[0.],[0.],[0.],[0.],[3.96760864e-05],[0.02716811],[0.18483513],[0.28706218],[0.09635417],[0.003093],[0.47609965],[0.],[0.0490092],[0.53980053],[6.52149053e-16],[0.06279755],[0.],[0.77732333],[0.],[0.],0.0925081659685989,0.1871053601492965,0.2756209048854384,0.0256737791578467,0.0120499748394712,0.45025583656094664
48.60256111070041,48.60346111160041,7.786430786647815,7.7908986814954435,48.60301111115041,7.788664734071629,3.8526095973855226,True,56.63700036144376,[0.],[0.07265415],[0.],[0.],[0.00516799],[0.24469581],[0.60808335],[0.],[0.00938607],[0.],[0.],[0.00020449],[0.],[0.],[0.],[0.],[1.64563726e-05],[0.01562857],[0.17062414],[0.27846541],[0.01298262],[0.],[0.28876903],[0.],[0.01160437],[0.55187419],[1.21543612e-16],[0.0336131],[0.],[0.82781484],[0.],[0.],0.0678584210062503,0.1878645391238287,0.276779866585512,0.0136024144778705,0.001648388787107,0.4385320095196159
48.60256111070041,48.60346111160041,7.7908986814954435,7.795366576343071,48.60301111115041,7.793132628919258,3.9952142535040793,True,51.371417419399805,[0.],[0.0944722],[0.],[0.],[0.00179292],[0.23540738],[0.59737999],[0.],[0.00308983],[0.],[0.],[0.00033715],[0.],[0.],[0.],[0.],[5.81643982e-06],[0.00341745],[0.13421765],[0.23733569],[0.],[0.00026351],[0.06443308],[0.],[0.00220967],[0.31483595],[1.93032436e-17],[0.01401203],[0.],[0.76441769],[0.],[0.00056071],0.0378670126320215,0.1770579366396607,0.1840572120459279,0.0048056012348102,4.214381489572075e-05,0.3719833475580655
48.60256111070041,48.60346111160041,7.795366576343071,7.7998344711906995,48.60301111115041,7.797600523766885,4.158950125188365,True,46.77874499469608,[0.],[0.10417907],[0.],[0.],[0.00053136],[0.21849672],[0.56633065],[0.],[0.00065218],[0.],[0.],[0.00020449],[0.],[0.],[0.],[0.],[1.7518502e-06],[0.00027719],[0.08996877],[0.17723558],[0.],[0.00666123],[0.00528899],[0.],[0.00132259],[0.09689741],[2.61240994e-18],[0.00454904],[0.],[0.60794281],[0.],[0.0041431],0.0280549549029685,0.1533942463475533,0.0913776616641958,0.0013393977481919,2.556151585150861e-05,0.3078030768306087
48.60256111070041,48.60346111160041,7.7998344711906995,7.804302366038327,48.60301111115041,7.802068418614514,4.341426993801484,True,42.78642565542397,[0.],[0.09078235],[0.],[0.],[0.00013449],[0.19552958],[0.51530237],[0.],[8.82624767e-05],[0.],[0.],[4.5628361e-05],[0.],[0.],[0.],[0.],[4.49627033e-07],[0.],[0.05139098],[0.11574836],[0.],[0.05644926],[0.],[0.],[0.0029931],[0.01493712],[3.0127705e-19],[0.00115018],[0.],[0.41540432],[0.],[0.00056071],0.0244522870946391,0.1258758980515316,0.043561828001321,0.0003211659716929,5.703545125583745e-06,0.258353703221771
48.60256111070041,48.60346111160041,7.804302366038327,7.8087702608859555,48.60301111115041,7.806536313462141,4.540385834068178,True,39.31590902459449,[0.],[0.0599162],[0.],[0.],[2.90610076e-05],[0.16865981],[0.44793518],[0.],[7.65891724e-06],[0.],[0.],[3.74540395e-06],[0.],[0.],[0.],[0.],[9.83383619e-08],[0.],[0.02501467],[0.06605918],[0.],[0.21238128],[0.],[0.],[0.00575727],[0.00094352],[2.96182806e-20],[0.00022648],[0.],[0.24378992],[0.],[0.],0.0210834456709421,0.1105327253889563,0.0223342349766099,6.388608145539595e-05,4.681754937848863e-07,0.23126051809981749
48.60256111070041,48.60346111160041,7.8087702608859555,7.813238155733583,48.60301111115041,7.81100420830977,4.753757637580981,True,36.292198615982095,[0.],[0.02813876],[0.],[0.],[5.36018179e-06],[0.14027499],[0.37063908],[0.],[4.26126824e-07],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.83277104e-08],[0.],[0.01037566],[0.03313569],[0.],[0.32611316],[0.],[0.],[0.00797986],[0.],[2.65636455e-21],[3.47323418e-05],[0.],[0.12305073],[0.],[0.],0.0175344296451269,0.0962552485134018,0.0110452284238247,1.002313089157312e-05,0.0,0.20820324544867758
48.60256111070041,48.60346111160041,7.813238155733583,7.8177060505812115,48.60301111115041,7.815472103157397,4.9796900304819465,False,33.64819318259612,[0.],[0.00894697],[0.],[0.],[8.4370751e-07],[0.11263316],[0.29117866],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.91076993e-09],[0.],[0.00366733],[0.01537359],[0.],[0.19339688],[0.],[0.],[0.00782376],[0.],[2.65636455e-21],[4.14818679e-06],[0.],[0.05374178],[0.],[0.],0.0140791455767043,0.0620839314852631,0.0051245303679535,1.247973574900489e-06,0.0,0.1636089778450659
48.60256111070041,48.60346111160041,7.8177060505812115,7.822173945428839,48.60301111115041,7.819939998005026,5.2165512441796125,False,31.325982999229023,[0.],[0.0018922],[0.],[0.],[1.13309068e-07],[0.08756928],[0.21689619],[0.],[1.05365105e-09],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[3.93932501e-10],[0.],[0.00110458],[0.00872049],[0.],[0.0433763],[0.],[0.],[0.00531203],[0.],[2.96182806e-20],[3.85842733e-07],[0.],[0.02098763],[0.],[0.],0.0109461598245115,0.0321743251484625,0.0029068293825268,1.247879504170118e-07,0.0,0.12534742927573483
48.60256111070041,48.60346111160041,7.822173945428839,7.8266418402764675,48.60301111115041,7.824407892852653,5.462919907797598,False,29.27658921628328,[0.],[0.0003564],[0.],[0.],[1.29816929e-08],[0.06632214],[0.153229],[0.],[1.89376161e-08],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[4.54308701e-11],[0.],[0.00028351],[0.00996246],[0.],[0.00368984],[0.],[0.],[0.00244466],[0.],[3.0127705e-19],[2.79608866e-08],[0.],[0.00874866],[0.],[0.],0.0082902696918571,0.0187502306356436,0.0033208207549158,1.023564488094337e-08,0.0,0.10749283424931391
48.60256111070041,48.60346111160041,7.8266418402764675,7.831109735124095,48.60301111115041,7.828875787700282,5.717567131067386,False,27.45902875961429,[0.],[0.00036508],[0.],[0.],[1.27196379e-09],[0.04949438],[0.10297141],[0.],[2.18239844e-07],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[4.46675522e-12],[0.],[6.20203704e-05],[0.01776699],[0.],[1.95986846e-05],[0.],[0.],[0.00074931],[0.],[2.61240994e-18],[1.64612765e-09],[0.],[0.00634102],[0.],[0.],0.0061868242547876,0.0122787153802941,0.0059223307002351,7.29522860082235e-10,0.0,0.09886583966585741
48.60256111070041,48.60346111160041,7.831109735124095,7.8355776299717235,48.60301111115041,7.833343682547909,5.979435325443683,False,25.83917612129705,[0.],[0.0007986],[0.],[0.],[1.54596946e-10],[0.03712458],[0.06636694],[0.],[1.61264507e-06],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[4.05558697e-13],[3.07929911e-06],[1.15863518e-05],[0.03189749],[0.],[0.],[0.],[0.],[0.00015102],[0.00021053],[1.93032436e-17],[3.51841873e-10],[0.],[0.00850883],[0.],[0.],0.0046407745297536,0.0084263307445201,0.010702672253525,7.699513875727683e-07,0.0,0.09441559011540576
48.6016611098004,48.60256111070041,7.6881371,7.692604994847628,48.602111110250405,7.690371047423813,6.646161725624479,False,158.25355089534017,[0.],[0.00654877],[0.],[0.],[1.39139642e-09],[0.03681623],[0.04014469],[0.],[9.12051177e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.94948773e-12],[0.00045701],[2.79844828e-06],[0.06805811],[0.],[0.],[0.],[0.],[3.54694818e-06],[0.01149447],[1.99874176e-15],[1.92099154e-08],[0.],[0.02612385],[0.],[0.],0.0046134298201082,0.0080915169479522,0.0265175269574798,0.0001142572775667,0.0,0.09864443624534303
48.6016611098004,48.60256111070041,7.692604994847628,7.697072889695256,48.602111110250405,7.694838942271442,6.367000213975023,False,157.0555345383323,[0.],[0.00772911],[0.],[0.],[1.43267877e-08],[0.03236238],[0.02578998],[0.],[0.00032414],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.06707909e-11],[0.00232536],[1.25115992e-06],[0.09563158],[0.00212438],[0.],[0.],[0.],[3.03757227e-07],[0.05401377],[1.07243608e-14],[5.91707055e-08],[2.70199908e-06],[0.03749769],[0.],[0.],0.0040858151089797,0.007890926761263,0.049881782179823,0.0005813583023901,0.0002658854907052,0.10458602345749286
48.6016611098004,48.60256111070041,7.697072889695256,7.701540784542884,48.602111110250405,7.699306837119069,6.0927756005736295,True,155.72622387167016,[0.],[0.00858099],[0.],[0.],[1.27375527e-07],[0.03111271],[0.01811639],[0.],[0.0011732],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.00608776e-10],[0.00679124],[2.19187315e-06],[0.1216653],[0.01569718],[0.],[0.],[0.],[1.65296084e-08],[0.11768703],[4.90341927e-14],[1.41943149e-07],[4.85639161e-05],[0.0505929],[0.],[0.00056071],0.0040357384225815,0.008650354522683,0.0797841088178009,0.001697876470556,0.0019682176433771,0.11248487334227167
48.6016611098004,48.60256111070041,7.701540784542884,7.706008679390512,48.602111110250405,7.703774731966698,5.824185271555338,False,154.24448143156877,[0.],[0.01271522],[0.],[0.],[9.68854088e-07],[0.03224803],[0.01515691],[0.],[0.00546568],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.68080041e-09],[0.01763922],[5.22721365e-06],[0.1421245],[0.01595675],[0.],[0.],[0.],[0.],[0.21613286],[1.91046693e-13],[2.65184773e-07],[0.00055966],[0.06483711],[0.],[0.0041431],0.0047142145178038,0.0107619509584183,0.1194191220455258,0.0044101139776193,0.0020645513129082,0.12777236621685073
48.6016611098004,48.60256111070041,7.706008679390512,7.71047657423814,48.602111110250405,7.708242626814325,5.5620455240024045,True,152.58486303843625,[0.],[0.02617933],[0.],[0.],[6.30616463e-06],[0.03509352],[0.01575693],[0.],[0.02331989],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.21130634e-08],[0.027457],[1.19194345e-05],[0.15392553],[0.10220816],[0.],[0.],[0.],[0.],[0.3649959],[6.34297359e-13],[3.85842064e-07],[0.00413534],[0.07904575],[0.],[0.00056071],0.0073016780148193,0.0135060707758274,0.1729738090576469,0.0068659224234139,0.0132929383163355,0.13646958973976492
48.6016611098004,48.60256111070041,7.71047657423814,7.714944469085768,48.602111110250405,7.712710521661954,5.307312269894405,True,150.71665129731724,[0.],[0.0563543],[0.],[0.],[3.51357875e-05],[0.03918365],[0.01964451],[0.],[0.06949787],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[7.48984065e-08],[0.01854842],[2.40967316e-05],[0.15478989],[0.01383237],[0.],[0.],[0.],[0.],[0.37097986],[1.79456488e-12],[4.37219567e-07],[0.01959208],[0.09062551],[0.],[0.],0.0135851994842686,0.0185164908513763,0.1752565851154998,0.0046459978458273,0.0041780566276221,0.15845316163761264
48.6016611098004,48.60256111070041,7.714944469085768,7.719412363933396,48.602111110250405,7.717178416509581,5.061103974842245,True,148.6027143474007,[0.],[0.09671703],[0.],[0.],[0.00016763],[0.04428751],[0.02732245],[0.],[0.13489713],[0.],[0.],[0.00100319],[0.],[0.],[0.],[0.],[3.96613992e-07],[0.00542503],[4.22051858e-05],[0.14352993],[0.],[0.],[0.],[0.],[0.],[0.26415996],[4.32651594e-12],[3.85861314e-07],[0.05951549],[0.09582493],[0.],[0.],0.0223981288920206,0.0244340689355817,0.1358966279266004,0.0013982629729607,0.0075648350592545,0.15669082178406085
48.6016611098004,48.60256111070041,7.719412363933396,7.723880258781024,48.602111110250405,7.72164631135721,4.8247259157157325,True,146.19822232560648,[0.],[0.11549665],[0.],[0.05],[0.00068511],[0.05040049],[0.03982341],[0.],[0.16834805],[0.],[0.],[0.01222698],[0.],[0.],[0.],[0.],[1.79618208e-06],[0.00073728],[6.3798109e-05],[0.12123846],[0.],[0.],[0.],[0.],[5.98783689e-08],[0.20331472],[8.88853804e-12],[2.66346958e-07],[0.11592035],[0.09177671],[0.],[0.],0.0273437916936025,0.0274622920059713,0.124851062756694,0.0003556624338868,0.016018415316707,0.1511660845178332
48.6016611098004,48.60256111070041,7.723880258781024,7.728348153628652,48.602111110250405,7.726114206204837,4.59969386927124,True,143.44933767353183,[0.],[0.09172901],[0.],[0.],[0.00239925],[0.05770971],[0.05835926],[0.],[0.13477651],[0.],[0.],[0.05484077],[0.],[0.],[0.],[0.],[6.95005596e-06],[7.50270857e-05],[8.395892e-05],[0.09209509],[0.],[0.],[0.],[0.],[2.47606448e-06],[0.10596897],[1.55609191e-11],[1.61394875e-07],[0.14476699],[0.07923953],[0.],[0.],0.024061645856684,0.0254904703821371,0.0660213520841746,0.0006186099344392,0.024950970312645,0.11850882244502686
48.6016611098004,48.60256111070041,7.728348153628652,7.73281604847628,48.602111110250405,7.730582101052466,4.387753871756365,False,140.29216386568436,[0.],[0.04838363],[0.],[0.],[0.00720186],[0.06654135],[0.08391072],[0.],[0.06919098],[2.20725723e-06],[0.],[0.09061104],[0.],[0.],[0.],[0.],[2.29597768e-05],[0.00016812],[9.9287479e-05],[0.06232576],[0.],[0.],[0.],[0.],[3.93522741e-05],[0.02304078],[2.32141635e-11],[3.24935496e-07],[0.11592035],[0.06374173],[0.],[0.],0.0169694114404577,0.0217971912573653,0.0284555157631035,0.0018425769577794,0.025816698932166,0.09639699498757395
48.6016611098004,48.60256111070041,7.73281604847628,7.737283943323908,48.602111110250405,7.735049995900093,4.190892651047038,False,136.65255119168026,[0.],[0.01797122],[0.],[0.],[0.01853401],[0.07729758],[0.11683598],[0.],[0.02277617],[4.84051561e-05],[0.],[0.05527805],[0.],[0.],[0.],[0.],[6.47232199e-05],[0.00027719],[0.00011726],[0.03770467],[0.],[0.],[0.],[0.],[0.00041812],[0.00188705],[2.95109856e-11],[2.87129789e-06],[0.05951549],[0.0539335],[0.],[0.],0.0125173095370531,0.0210306752636805,0.013197239389146,0.0047035166338434,0.0143552434539169,0.10136015491967086
48.6016611098004,48.60256111070041,7.737283943323908,7.741751838171536,48.602111110250405,7.739517890747722,4.011330853625285,False,132.4478915155246,[0.],[0.00700149],[0.],[0.],[0.04090035],[0.09038783],[0.15660429],[0.],[0.00480728],[0.00053119],[0.],[0.0125281],[0.],[0.],[0.],[0.],[0.00015563],[0.00016812],[0.00018239],[0.02154534],[0.],[6.435032e-06],[0.],[0.],[0.00302793],[0.],[3.1968869e-11],[2.38776e-05],[0.01959208],[0.05808173],[0.],[0.],0.011918842962978,0.0249893635942758,0.0071817807047823,0.0102730880627428,0.0040814204639327,0.11730207975114612
48.6016611098004,48.60256111070041,7.741751838171536,7.7462197330191636,48.602111110250405,7.743985785595349,3.851488810588702,False,127.59281233990772,[0.],[0.00741644],[0.],[0.],[0.07740397],[0.10615416],[0.2017549],[0.],[0.00065058],[0.00334957],[0.],[0.00107163],[0.],[0.],[0.],[0.],[0.00031913],[3.75135428e-05],[0.00046397],[0.01456823],[0.],[0.00196904],[0.],[0.],[0.01515239],[0.],[2.95109856e-11],[0.00015566],[0.00413534],[0.08043546],[0.],[0.],0.0133904847752472,0.0341324663697679,0.0048560762172224,0.0193992874405495,0.0010695676788243,0.1347442190296061
48.6016611098004,48.60256111070041,7.7462197330191636,7.750687627866791,48.602111110250405,7.748453680442978,3.713913534188611,False,122.01149015341296,[0.],[0.01476419],[0.],[0.],[0.12562876],[0.12478653],[0.25012913],[0.],[5.77446672e-05],[0.01230724],[0.],[5.61810593e-06],[0.],[0.],[0.],[0.],[0.00055792],[3.07929911e-06],[0.00150676],[0.01623742],[0.],[0.02512195],[0.],[0.],[0.05352827],[0.],[2.32141635e-11],[0.00079051],[0.00055966],[0.11880732],[0.],[0.],0.0156752745855981,0.0515397343725338,0.005412473683746,0.0316055855137003,0.0016090648227332,0.16013065599842258
48.6016611098004,48.60256111070041,7.750687627866791,7.7551555227144195,48.602111110250405,7.752921575290605,3.601157906121847,False,115.65928598166126,[0.],[0.0323033],[0.],[0.],[0.17485598],[0.14622454],[0.29933141],[0.],[2.6350152e-05],[0.02624417],[0.],[0.],[0.],[0.],[0.],[0.],[0.0008315],[0.],[0.00475903],[0.02618693],[0.],[0.12774255],[0.],[0.],[0.13788827],[0.],[1.55609191e-11],[0.00312651],[4.85639161e-05],[0.16491801],[0.],[0.04143097],0.0183852982044568,0.0898192814730186,0.0087289774753142,0.0444956209704234,0.0032865918232865,0.2099032071731193
48.6016611098004,48.60256111070041,7.7551555227144195,7.759623417562047,48.602111110250405,7.757389470138234,3.515610848358272,True,108.55365818152816,[0.],[0.06610773],[0.],[0.05],[0.20867942],[0.17005113],[0.34727406],[0.],[0.00026747],[0.0318583],[0.],[0.],[0.],[0.],[0.],[0.],[0.00105628],[0.],[0.01327367],[0.04484616],[0.],[0.30064477],[0.],[0.],[0.26805783],[0.],[8.88853804e-12],[0.00963032],[2.70199908e-06],[0.20927523],[0.],[0.3061358],0.0214218600741723,0.1678632312192995,0.0316153855787122,0.0545774337534416,0.0039826258273857,0.3123575621566458
48.6016611098004,48.60256111070041,7.759623417562047,7.7640913124096755,48.602111110250405,7.761857364985861,3.459291525489503,True,100.80669965060795,[0.],[0.11710104],[0.],[0.],[0.21349977],[0.19539816],[0.39259208],[0.],[0.00197633],[0.02149384],[0.],[0.],[0.],[0.],[0.],[0.],[0.00114366],[0.],[0.03186358],[0.07322591],[0.],[0.42927172],[0.],[0.],[0.40136868],[0.00249913],[4.32651594e-12],[0.02310193],[0.],[0.24992031],[0.],[0.05083858],0.0248147685073221,0.1858839992655127,0.0252416791470841,0.0591504238940807,0.0026867303813951,0.3373232191166285
