lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
48.64486115300056,48.645761153900565,7.73281604847628,7.737283943323908,48.645311153450564,7.735049995900093,8.579390154879784,False,113.82093040233848,[0.],[9.64260713e-07],[0.],[0.],[0.],[3.72109776e-12],[0.03427154],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.36593365e-12],[0.],[0.],[0.],[0.],[0.0001373],[0.],[0.],[0.],[0.],[1.16707333e-08],[0.],[0.],4.651372194632554e-13,0.0038233119769984936,7.886445513607978e-13,0.0,0.0
48.64486115300056,48.645761153900565,7.737283943323908,7.741751838171536,48.645311153450564,7.739517890747722,8.493196641398917,False,110.86510186594545,[0.],[7.87612104e-06],[0.],[0.],[0.],[5.44055505e-12],[0.04959839],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.63800927e-11],[0.],[0.],[0.],[0.],[0.00085312],[0.],[0.],[0.],[0.],[6.25260949e-08],[0.],[0.],6.800693809389708e-13,0.005606605893106299,8.793364226698121e-12,0.0,0.0
48.64486115300056,48.645761153900565,7.741751838171536,7.7462197330191636,48.645311153450564,7.743985785595349,8.41894619498027,False,107.78838446668519,[0.],[4.81924065e-05],[0.],[0.],[0.],[7.64341365e-12],[0.06770701],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.683383e-10],[0.],[0.00016162],[0.],[0.],[0.00355182],[0.],[0.],[0.],[0.],[2.85517621e-07],[0.],[0.],9.554267063998364e-13,0.007940991258916438,8.944610014632946e-11,0.0,0.0
48.64486115300056,48.645761153900565,7.7462197330191636,7.7506876278667916,48.645311153450564,7.748453680442978,8.356957159603839,False,104.60198044449173,[0.],[0.0002311],[0.],[0.],[0.],[1.03174279e-11],[0.08717852],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.32679411e-09],[0.],[0.00196888],[0.],[0.],[0.00983571],[0.],[0.],[0.],[0.],[1.11121746e-06],[0.],[0.],1.2896784862899728e-12,0.011023924123406702,7.755980363487975e-10,0.0,0.0
48.64486115300056,48.645761153900565,7.7506876278667916,7.7551555227144195,48.645311153450564,7.752921575290605,8.307504017060248,False,101.32059446163454,[0.],[0.00085681],[0.],[0.],[0.],[1.33809475e-11],[0.10587867],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.71928123e-08],[0.],[0.00882553],[0.],[0.],[0.0179684],[0.],[0.],[0.],[0.],[3.68593619e-06],[0.],[0.],1.6726184419761725e-12,0.014837010245899122,5.7309374210320564e-09,0.0,0.0
48.64486115300056,48.645761153900565,7.7551555227144195,7.7596234175620475,48.645311153450564,7.757389470138234,8.270811635797772,False,97.96228671789328,[0.],[0.00230978],[0.],[0.],[0.],[1.66736757e-11],[0.12130967],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.082552e-07],[0.],[0.01459382],[0.],[0.],[0.02149223],[0.],[0.],[0.],[0.],[1.04200304e-05],[0.],[0.],2.0842094587210542e-12,0.017746212684147757,3.6085066759848756e-08,0.0,0.0
48.64486115300056,48.645761153900565,7.7596234175620475,7.7640913124096755,48.645311153450564,7.761857364985861,8.247050341404687,False,94.5480627627311,[0.],[0.00426646],[0.],[0.],[0.],[1.99620103e-11],[0.13116396],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.80849336e-07],[0.],[0.00922891],[0.],[0.],[0.01672986],[0.],[0.],[0.],[0.],[2.51046316e-05],[0.],[0.],2.4952512851184265e-12,0.01793492206537423,1.9361644543546467e-07,0.0,0.0
48.64486115300056,48.645761153900565,7.7640913124096755,7.7685592072573035,48.645311153450564,7.76632525983349,8.236332050813694,False,91.1012009578907,[0.],[0.00520959],[0.],[0.],[0.],[2.29617763e-11],[0.13391621],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.65577397e-06],[0.],[0.00353509],[0.],[0.],[0.00844044],[0.],[0.],[0.],[0.],[5.15460002e-05],[0.],[0.],2.8702220312750348e-12,0.016794764793016795,8.852579900252094e-07,0.0,0.0
48.64486115300056,48.645761153900565,7.7685592072573035,7.7730271021049315,48.645311153450564,7.770793154681117,8.238707669789354,False,87.64635862372367,[0.],[0.00413263],[0.],[0.],[0.],[2.5376687e-11],[0.12924409],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.03474088e-05],[0.],[0.00259293],[0.],[0.],[0.00275899],[0.],[0.],[0.],[0.],[9.019573e-05],[0.],[0.],3.1720858750550775e-12,0.015424315133417264,3.449136251106087e-06,0.0,0.0
48.64486115300056,48.645761153900565,7.7730271021049315,7.7774949969525595,48.645311153450564,7.775261049528746,8.254165892716491,False,84.20853619943398,[0.],[0.00211358],[0.],[0.],[0.],[2.69458936e-11],[0.11811586],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[3.43546069e-05],[0.],[0.00144099],[0.],[0.],[0.000596],[0.],[0.],[0.],[0.],[0.0001345],[0.],[0.],3.36823669911959e-12,0.013600103983490723,1.1451535636128763e-05,0.0,0.0
