lat_center,lng_center,grid_in_location,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
49.08897004849996,8.424146730608749,True,0.0,2.1761668080125522e-26,0.0,0.0,0.0,1.2056343344334767e-18
49.08897004849996,8.426891263891156,True,0.0,1.4190537476841154e-25,0.0,0.0,0.0,1.2056344545771835e-18
49.08897004849996,8.429635797173562,True,0.0,7.20693372777871e-25,0.0,0.0,0.0,1.2056350333651813e-18
49.08897004849996,8.432380330455969,True,0.0,2.920134792051884e-24,0.0,0.0,0.0,1.2056372328066006e-18
49.08897004849996,8.435124863738375,True,0.0,1.0042632750377815e-23,0.0,0.0,0.0,1.205644355304559e-18
49.08717004669995,8.421402197326342,True,3.3203197437839367e-38,8.43784007389285e-28,0.0,0.0,0.0,1.2056343135155926e-18
49.08717004669995,8.424146730608749,True,6.188211923711675e-39,7.064873449975383e-27,0.0,0.0,0.0,1.205634319736682e-18
49.08717004669995,8.426891263891156,True,9.827958899280446e-40,4.606922130066341e-26,0.0,0.0,0.0,1.20563435874103e-18
49.08717004669995,8.429635797173562,True,1.3300696012719075e-40,2.33965226518374e-25,0.0,0.0,0.0,1.2056345466370352e-18
49.08717004669995,8.432380330455969,True,1.533904377557303e-41,9.327993820355498e-25,0.0,0.0,0.0,1.2056352454711907e-18
49.08537004489996,8.421402197326342,True,6.407543663478039e-37,1.2046691018907805e-20,0.0,0.0,0.0,1.2176810036907165e-18
49.08537004489996,8.424146730608749,True,1.1941993892085298e-37,1.7862902048882674e-27,0.0,0.0,0.0,1.2056343144580988e-18
49.08537004489996,8.426891263891156,True,1.8965967325255553e-38,1.1648035597654758e-26,0.0,0.0,0.0,1.2056343243198443e-18
49.08537004489996,8.429635797173562,True,2.566764559819802e-39,5.915444574314265e-26,0.0,0.0,0.0,1.2056343718262544e-18
49.08537004489996,8.432380330455969,True,2.9601243353742795e-40,2.3438374131807076e-25,0.0,0.0,0.0,1.20563454705555e-18
49.083570043099954,8.421402197326342,True,1.0536979221627757e-35,2.025871430413286e-22,0.0,0.0,0.0,1.20583689981485e-18
49.083570043099954,8.424146730608749,True,1.963818712979413e-36,5.95405667221697e-22,0.0,0.0,0.0,1.2062297183390303e-18
49.083570043099954,8.426891263891156,True,3.1188863333599606e-37,9.597625317386523e-22,0.0,0.0,0.0,1.2065940752035473e-18
49.083570043099954,8.429635797173562,True,4.2209536530807073e-38,3.6606910155395077e-22,0.0,0.0,0.0,1.2060003817733625e-18
49.083570043099954,8.432380330455969,True,4.867819909375847e-39,2.5094242214106458e-23,0.0,0.0,0.0,1.2056594069140228e-18
49.08177004129996,8.41591313076153,True,2.6303991998580774e-33,5.675464031477577e-23,0.0,0.0,0.0,1.205691067312126e-18
49.08177004129996,8.418657664043936,True,6.751203023335857e-34,8.968989113911606e-22,0.0,0.0,0.0,1.2065312115832004e-18
49.08177004129996,8.421402197326342,True,1.4765683524312827e-34,3.502978323228824e-21,0.0,0.0,0.0,1.2091372909950375e-18
49.08177004129996,8.424146730608749,True,2.7519391473657905e-35,8.849405435185076e-21,0.0,0.0,0.0,1.2144837181069938e-18
49.08177004129996,8.426891263891156,True,4.370558921875089e-36,1.3926917724208583e-20,0.0,0.0,0.0,1.2195612303960172e-18
49.08177004129996,8.429635797173562,True,5.914908295942697e-37,5.30832451971605e-21,0.0,0.0,0.0,1.2109426371915247e-18
49.08177004129996,8.432380330455969,True,6.821375151586317e-38,3.6328138818494846e-22,0.0,0.0,0.0,1.2059975940599936e-18
49.079970039499955,8.413168597479123,True,1.0428702622741225e-31,8.016201377856098e-23,0.0,0.0,0.0,1.2057144746856915e-18
49.079970039499955,8.41591313076153,True,3.1410595994995806e-32,5.326263407025628e-22,0.0,0.0,0.0,1.2061669390125426e-18
49.079970039499955,8.418657664043936,True,8.061856450418457e-33,5.409252885078111e-21,0.0,0.0,0.0,1.2110435655568947e-18
49.079970039499955,8.421402197326342,True,1.763221689164824e-33,1.757034289415973e-20,0.0,0.0,0.0,1.22320465556597e-18
49.079970039499955,8.424146730608749,True,3.286182957970312e-34,2.515205426895551e-20,0.0,0.0,0.0,1.2307863669407645e-18
49.079970039499955,8.426891263891156,True,5.219026575382022e-35,3.524110773466637e-20,0.0,0.0,0.0,1.240875420406475e-18
49.079970039499955,8.429635797173562,True,7.063179075005656e-36,1.3391131888518245e-20,0.0,0.0,0.0,1.2190254445603269e-18
49.07817003769996,8.339066198854146,True,1.095601928006998e-45,6.392835078524227e-20,0.0,0.0,0.0,1.2695626634570509e-18
49.07817003769996,8.413168597479123,True,1.0612016047496476e-30,1.1532301209226346e-21,0.0,0.0,0.0,1.2067875427937924e-18
49.07817003769996,8.41591313076153,True,3.1962676436221683e-31,3.429093325901667e-21,0.0,0.0,0.0,1.20906340599803e-18
49.07817003769996,8.418657664043936,True,8.203543132066129e-32,1.2242206589366175e-20,0.0,0.0,0.0,1.2178765192612568e-18
49.07817003769996,8.421402197326342,True,1.794208253976542e-32,5.0526509873216533e-20,0.0,0.0,0.0,1.256160822545043e-18
49.07817003769996,8.424146730608749,True,3.3439306797603386e-33,2.0403926597507506e-20,0.0,0.0,0.0,1.2260382392693195e-18
49.07817003769996,8.426891263891156,True,5.310735729163939e-34,1.7808117148374975e-20,0.0,0.0,0.0,1.223442429820184e-18
49.07817003769996,8.429635797173562,True,7.187288968736972e-35,6.6704692901086715e-21,0.0,0.0,0.0,1.2123047819619174e-18
49.076370035899956,8.33632166557174,True,0.0,1.1203380204756863e-20,0.0,0.0,0.0,1.2168376928765654e-18
