lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,negative_street_motorway,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,negative_street_secondary,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_public_transport_rail,social_life_night_life,comfort_green_natural,negative_street_primary,mobility_bike_infraestructure,comfort_green_forests,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,negative_warehouse,negative_retail,activities_post,negative_railway,negative_industrial,comfort_green_parks,negative_supermarket,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
53.39773429900013,53.40673430800014,-6.3870259,-6.371946979347542,53.40223430350014,-6.379486439673771,9.383932976742306,False,19.584779933113833,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.371946979347542,-6.356868058695084,53.40223430350014,-6.364407519021313,8.540357523322147,False,22.106645028297052,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.356868058695084,-6.341789138042626,53.40223430350014,-6.349328598368855,7.734196348329489,False,25.325528100703433,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.341789138042626,-6.3267102173901675,53.40223430350014,-6.334249677716397,6.978428066722552,False,29.544793944131495,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.3267102173901675,-6.311631296737709,53.40223430350014,-6.319170757063938,6.291240140545589,False,35.24041750262931,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.311631296737709,-6.296552376085251,53.40223430350014,-6.30409183641148,5.697501753588812,False,43.15244283570209,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.296552376085251,-6.281473455432793,53.40223430350014,-6.289012915759022,5.229142355915242,True,54.32695050293848,[0.],[0.],[0.],[0.01149425],[0.],[0.],[0.],[0.],[0.],[0.14559387],[0.],[0.],[0.],[0.16666667],[0.],[0.],[0.],[0.],[0.],[0.66666667],[0.],[0.],[0.11111111],[0.],[0.],[0.63636364],[0.],[0.],[0.],[0.23922414],[0.13080169],[0.],0.034722222222222224,0.08860759493670886,0.0038314176245210726,0.0,0.12764770550330895
53.39773429900013,53.40673430800014,-6.281473455432793,-6.266394534780335,53.40223430350014,-6.273933995106564,4.922084250923279,True,69.74316137817414,[0.],[0.],[0.],[0.12643678],[0.04347826],[0.],[0.],[0.22],[0.],[0.18007663],[0.],[0.],[0.25],[0.],[0.],[0.],[0.],[0.],[0.04444444],[0.],[0.01219512],[0.00351642],[0.11111111],[0.],[0.],[0.27272727],[0.0807601],[0.07142857],[0.],[0.02801724],[0.16033755],[0.],0.028691795936764856,0.07139251941042618,0.056960408684546625,0.0,0.07019765468386875
53.39773429900013,53.40673430800014,-6.266394534780335,-6.2513156141278765,53.40223430350014,-6.258855074454106,4.807335764797727,False,88.83990277709172,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.02598305],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0032478818538429323,0.0,0.0,0.0,0.0
53.39773429900013,53.40673430800014,-6.2513156141278765,-6.236236693475418,53.40223430350014,-6.243776153801647,4.8984304807957715,False,108.18817115263613,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00351642],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.000439553010608888,0.0,0.0,0.0,0.0
