lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,negative_street_motorway,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,negative_street_secondary,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_public_transport_rail,social_life_night_life,comfort_green_natural,negative_street_primary,mobility_bike_infraestructure,comfort_green_forests,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,negative_warehouse,negative_retail,activities_post,negative_railway,negative_industrial,comfort_green_parks,negative_supermarket,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
51.16393718900024,51.172937198000255,13.5793237,13.59118583741622,51.16843719350025,13.585254768708111,17.895315714033426,False,152.73866993515816,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.59118583741622,13.603047974832442,51.16843719350025,13.59711690612433,17.263337526402285,False,151.27317078877567,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.603047974832442,13.614910112248664,51.16843719350025,13.608979043540554,16.64855575181187,False,149.65685065534646,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.614910112248664,13.626772249664883,51.16843719350025,13.620841180956774,16.052946248540803,False,147.86818027356128,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.626772249664883,13.638634387081106,51.16843719350025,13.632703318372997,15.478722394578252,False,145.88215107163828,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.638634387081106,13.650496524497328,51.16843719350025,13.644565455789216,14.928352227259069,False,143.66984989178033,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.650496524497328,13.662358661913547,51.16843719350025,13.65642759320544,14.404570227926737,False,141.19813364770957,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.662358661913547,13.67422079932977,51.16843719350025,13.66828973062166,13.910380190992878,False,138.42954758674426,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.67422079932977,13.686082936745992,51.16843719350025,13.680151868037882,13.449044627951304,False,135.32272703677998,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.686082936745992,13.697945074162211,51.16843719350025,13.692014005454102,13.02405531388314,False,131.8336562115709,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.697945074162211,13.709807211578434,51.16843719350025,13.703876142870325,12.639079222536807,False,127.918314857836,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.709807211578434,13.721669348994656,51.16843719350025,13.715738280286544,12.29787469381036,False,123.53736383073256,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.721669348994656,13.733531486410875,51.16843719350025,13.727600417702767,12.004174782690264,False,118.66345538643714,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.733531486410875,13.745393623827098,51.16843719350025,13.739462555118989,11.761538779645116,False,113.29124024251504,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.745393623827098,13.75725576124332,51.16843719350025,13.75132469253521,11.573178858446244,True,107.44888882141504,[0.],[0.],[0.24],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.23557692],[0.],[0.],[0.],[0.01716738],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0280827005612413,0.0,0.0,0.03,0.17399943766474965
51.16393718900024,51.172937198000255,13.75725576124332,13.76911789865954,51.16843719350025,13.76318682995143,11.44177589367199,True,101.2079670434708,[0.],[0.],[0.],[0.09090909],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.03225806],[0.],[0.],[0.],[0.],[0.09134615],[0.05205479],[0.],[0.],[0.01072961],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0171256180111786,0.0410557184750733,0.0,0.0,0.23851942950199934
51.16393718900024,51.172937198000255,13.76911789865954,13.780980036075762,51.16843719350025,13.775048967367653,11.369304933808456,True,94.68670464523956,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.08653846],[0.02191781],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0120506966397377,0.0,0.0,0.0,0.20548509467786918
51.16393718900024,51.172937198000255,13.780980036075762,13.792842173491984,51.16843719350025,13.786911104783872,11.35689421291091,False,88.04198427329382,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.792842173491984,13.804704310908203,51.16843719350025,13.798773242200095,11.404739806954083,True,81.4493085173482,[0.],[0.],[0.14],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.03846154],[0.],[0.],[0.],[0.17381974],[0.],[0.],[0.],[0.],[0.],[0.00803213],[0.],[0.],0.0,0.0235868089945343,0.0,0.0,0.018504016064257,0.18724455153305206
51.16393718900024,51.172937198000255,13.804704310908203,13.816566448324426,51.16843719350025,13.810635379616317,11.512090442350424,False,75.07620924032119,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.816566448324426,13.828428585740648,51.16843719350025,13.822497517032538,11.677305124254996,False,69.058522106445,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.828428585740648,13.840290723156867,51.16843719350025,13.834359654448756,11.897973600622086,False,63.487177315969234,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.840290723156867,13.85215286057309,51.16843719350025,13.84622179186498,12.171080014780223,False,58.40725566703565,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.85215286057309,13.864014997989312,51.16843719350025,13.8580839292812,12.493185885492244,False,53.825801831854015,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.864014997989312,13.875877135405531,51.16843719350025,13.869946066697423,12.860610021480433,False,49.723175051473085,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.875877135405531,13.887739272821754,51.16843719350025,13.881808204113645,13.269588469490769,False,46.063922945928944,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.887739272821754,13.899601410237976,51.16843719350025,13.893670341529866,13.71640468078351,False,42.80524483715227,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.899601410237976,13.911463547654195,51.16843719350025,13.905532478946084,14.19748666009412,False,39.90270188586488,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.911463547654195,13.923325685070418,51.16843719350025,13.917394616362309,14.709472733257696,False,37.313620946966495,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.923325685070418,13.93518782248664,51.16843719350025,13.929256753778528,15.24925043611362,False,34.99885130688188,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.93518782248664,13.94704995990286,51.16843719350025,13.941118891194751,15.813974179886907,False,32.92346503412529,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.16393718900024,51.172937198000255,13.94704995990286,13.958912097319082,51.16843719350025,13.95298102861097,16.401067316832467,False,31.056838326948284,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.15493718000023,51.16393718900024,13.5793237,13.59118583741622,51.15943718450024,13.585254768708111,17.278756895764776,False,154.832697348699,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
51.15493718000023,51.16393718900024,13.59118583741622,13.603047974832442,51.15943718450024,13.59711690612433,16.623224839931908,False,153.44483177643278,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.19685554284451875
