lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,negative_street_motorway,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,negative_street_secondary,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_public_transport_rail,social_life_night_life,comfort_green_natural,negative_street_primary,mobility_bike_infraestructure,comfort_green_forests,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,negative_warehouse,negative_retail,activities_post,negative_railway,negative_industrial,comfort_green_parks,negative_supermarket,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
51.10993713500013,51.154937180000175,13.5793237,13.638634387081105,51.13243715750015,13.608979043540552,14.227135673614784,False,159.24379256542056,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.00534260913086308
51.10993713500013,51.154937180000175,13.638634387081105,13.69794507416221,51.13243715750015,13.668289730621655,10.893593698713872,False,150.13423334163355,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.00534260913086308
51.10993713500013,51.154937180000175,13.69794507416221,13.757255761243314,51.13243715750015,13.727600417702762,8.320660058180419,True,130.17535624445958,[0.03571429],[0.],[0.24864865],[0.38636364],[0.02325581],[0.],[0.01875],[0.01941748],[0.0625],[0.20885358],[0.],[0.],[0.],[0.],[0.16363636],[0.],[0.04469274],[0.],[0.00759013],[0.48426396],[0.18755718],[0.],[0.02380952],[0.37764706],[0.],[0.],[0.06304729],[0.1097561],[0.],[0.17290553],[0.00767165],[0.],0.0196026794154984,0.1285515947106642,0.1858633776091081,0.0203125,0.0866818794302319,0.08625145406426504
51.10993713500013,51.154937180000175,13.757255761243314,13.81656644832442,51.13243715750015,13.786911104783869,7.35529890306492,True,86.977404445036,[0.03571429],[0.],[0.15135135],[0.73863636],[0.09302326],[0.],[0.06875],[0.08737864],[0.0625],[0.36208854],[1.],[0.03921569],[0.2],[0.2],[0.30909091],[0.03773585],[0.09497207],[0.07624113],[0.0170778],[0.49238579],[0.26349497],[0.],[0.1547619],[0.11960784],[0.61452514],[0.125],[0.20490368],[0.25609756],[0.],[0.07843137],[0.08553893],[0.],0.2129853401939334,0.2215130738613802,0.3549350238629176,0.0520503838327783,0.1247520090206608,0.2700127579976073
51.10993713500013,51.154937180000175,13.81656644832442,13.875877135405524,51.13243715750015,13.846221791864972,8.559877799526115,True,46.47075870260718,[0.],[0.],[0.],[0.04545455],[0.02325581],[1.],[0.00625],[0.05339806],[0.0625],[0.05902384],[0.],[0.],[0.],[0.26666667],[0.02545455],[0.01886792],[0.06424581],[0.],[0.00948767],[0.12081218],[0.09240622],[0.],[0.05952381],[0.16627451],[0.00558659],[0.],[0.01926445],[0.04878049],[0.],[0.02049911],[0.01534331],[0.],0.1747783472436053,0.0575629645470683,0.0267989189810821,0.0219044811320754,0.0123484242025038,0.11995399750717756
51.10993713500013,51.154937180000175,13.875877135405524,13.935187822486627,51.13243715750015,13.905532478946077,11.25818055149066,False,28.431068042431093,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.00534260913086308
51.064937090000086,51.10993713500013,13.5793237,13.638634387081105,51.08743711250011,13.608979043540552,12.410703722020727,True,173.09944585783043,[0.03571429],[0.],[0.16756757],[0.22727273],[0.],[0.],[0.01875],[0.03276699],[0.],[0.02724177],[0.],[0.],[0.],[0.],[0.07636364],[0.01886792],[0.65921788],[0.08067376],[0.00189753],[0.79187817],[0.21774931],[0.],[0.],[0.35254902],[0.22905028],[0.275],[0.],[0.03658537],[0.],[0.01693405],[0.01342539],[0.],0.0045731707317073,0.2591501479571356,0.1018446322810649,0.0094044811320754,0.0709271429367154,0.10956814871719052
51.064937090000086,51.10993713500013,13.638634387081105,13.69794507416221,51.08743711250011,13.668289730621655,8.378723011969951,True,169.60914012760452,[0.],[0.],[0.46486486],[0.28409091],[0.02325581],[0.],[0.01875],[0.01456311],[0.],[0.07264472],[0.],[0.],[0.],[0.],[0.10181818],[0.01886792],[0.13687151],[0.09485816],[0.01518027],[1.],[0.55992681],[0.],[0.],[0.66431373],[0.11731844],[0.25],[0.16462347],[0.04878049],[0.],[0.31016043],[0.03950901],[0.],0.0090045377197958,0.2813891775073654,0.1336964521879133,0.0094044811320754,0.169643954776043,0.047461802180735806
51.064937090000086,51.10993713500013,13.69794507416221,13.757255761243314,51.08743711250011,13.727600417702762,4.551686389182289,True,159.28305144207454,[0.64285714],[0.16666667],[0.47027027],[0.60227273],[0.41860465],[0.],[0.5875],[0.24029126],[0.625],[0.6276958],[0.5],[0.21568627],[0.7],[0.13333333],[0.57090909],[1.],[0.33798883],[0.22695035],[0.22390892],[0.5177665],[0.57639524],[0.66666667],[0.42857143],[0.70627451],[0.09497207],[0.925],[0.52364273],[0.47560976],[0.03381643],[1.],[0.87686997],[1.],0.3486815628123058,0.5214906126714658,0.4656969121959635,0.607046568627451,0.6009219477846279,0.3366707591899094
51.064937090000086,51.10993713500013,13.757255761243314,13.81656644832442,51.08743711250011,13.786911104783869,2.360116097501461,True,80.61075848643837,[0.14285714],[0.],[0.],[0.375],[0.02325581],[0.],[0.06875],[0.10558252],[0.375],[0.24404086],[0.],[0.1372549],[0.3],[0.06666667],[0.22181818],[0.0754717],[0.],[0.28102837],[0.02466793],[0.24974619],[0.15736505],[0.11111111],[0.10714286],[0.20470588],[1.],[0.375],[0.19789842],[0.2195122],[0.],[0.29233512],[0.07479862],[0.],0.0659610804995093,0.2483394901997739,0.2071620378356621,0.1641191500184979,0.1737878463915987,0.15646282503124456
